code_ins,lieu_de_residence,hommes,femmes,total,annee
01000,Belgique,4875982,5102699,9978681,1991
02000,Région flamande,2849144,2919781,5768925,1991
03000,Région wallonne,1577288,1678423,3255711,1991
04000,Région de Bruxelles-Capitale,449550,504495,954045,1991
10000,Province d'Anvers,791432,813735,1605167,1991
11000,Arrondissement d'Anvers,452316,473789,926105,1991
11001,Aartselaar,7014,7186,14200,1991
11002,Anvers,225277,242241,467518,1991
11004,Boechout,5672,5654,11326,1991
11005,Boom,6740,7134,13874,1991
11007,Borsbeek,4861,5051,9912,1991
11008,Brasschaat,17411,17820,35231,1991
11009,Brecht,10713,10395,21108,1991
11013,Edegem,11364,11863,23227,1991
11016,Essen,7286,7251,14537,1991
11018,Hemiksem,4632,4712,9344,1991
11021,Hove (Anvers),3946,4101,8047,1991
11022,Kalmthout,7858,8006,15864,1991
11023,Kapellen (Anvers),11913,12333,24246,1991
11024,Kontich,9386,9408,18794,1991
11025,Lint,3453,3465,6918,1991
11029,Mortsel,12587,13371,25958,1991
11030,Niel,3820,3987,7807,1991
11035,Ranst,8135,7995,16130,1991
11037,Rumst,6982,6923,13905,1991
11038,Schelle,3545,3493,7038,1991
11039,Schilde,9310,9491,18801,1991
11040,Schoten,15226,15868,31094,1991
11044,Stabroek,8204,8205,16409,1991
11050,Wijnegem,4054,4368,8422,1991
11052,Wommelgem,5502,5792,11294,1991
11053,Wuustwezel,7823,7516,15339,1991
11054,Zandhoven,5514,5489,11003,1991
11055,Zoersel,8958,9219,18177,1991
11056,Zwijndrecht,8944,9295,18239,1991
11057,Malle,6186,6157,12343,1991
12000,Arrondissement de Malines,145859,150024,295883,1991
12002,Berlaar,4824,4944,9768,1991
12005,Bonheiden,6326,6565,12891,1991
12007,Bornem,9485,9492,18977,1991
12009,Duffel,7195,7999,15194,1991
12014,Heist-op-den-Berg,17878,17550,35428,1991
12021,Lierre,15170,16033,31203,1991
12025,Malines,36500,38813,75313,1991
12026,Nijlen,9896,9693,19589,1991
12029,Putte,7408,7330,14738,1991
12030,Puurs,7594,7529,15123,1991
12034,Sint-Amands,3654,3593,7247,1991
12035,Sint-Katelijne-Waver,9005,9261,18266,1991
12040,Willebroek,10924,11222,22146,1991
13000,Arrondissement de Turnhout,193257,189922,383179,1991
13001,Arendonk,5640,5487,11127,1991
13002,Baerle-Duc,1094,1032,2126,1991
13003,Balen,9544,9134,18678,1991
13004,Beerse,7037,6981,14018,1991
13006,Dessel,4220,4064,8284,1991
13008,Geel,16339,16148,32487,1991
13010,Grobbendonk,4853,4838,9691,1991
13011,Herentals,12135,12365,24500,1991
13012,Herenthout,4011,3829,7840,1991
13013,Herselt,6548,6182,12730,1991
13014,Hoogstraten,8026,7752,15778,1991
13016,Hulshout,3804,3717,7521,1991
13017,Kasterlee,8326,7920,16246,1991
13019,Lille,7012,6721,13733,1991
13021,Meerhout,4625,4516,9141,1991
13023,Merksplas,3665,3554,7219,1991
13025,Mol,15486,15277,30763,1991
13029,Olen,5182,5180,10362,1991
13031,Oud-Turnhout,5793,5796,11589,1991
13035,Ravels,5838,5714,11552,1991
13036,Retie,4645,4414,9059,1991
13037,Rijkevorsel,4982,4736,9718,1991
13040,Turnhout,18578,19296,37874,1991
13044,Vorselaar,3399,3466,6865,1991
13046,Vosselaar,4781,4669,9450,1991
13049,Westerlo,10495,10112,20607,1991
13053,Laakdal,7199,7022,14221,1991
20001,Province du Brabant flamand,477445,493256,970701,1991
20002,Province du Brabant wallon,156900,164244,321144,1991
21000,Arrondissement de Bruxelles-Capitale,449550,504495,954045,1991
21001,Anderlecht,41739,46145,87884,1991
21002,Auderghem,13500,15724,29224,1991
21003,Berchem-Sainte-Agathe,8586,9903,18489,1991
21004,Bruxelles,66537,69887,136424,1991
21005,Etterbeek,17813,21081,38894,1991
21006,Evere,13443,15786,29229,1991
21007,Forest (Bruxelles-Capitale),21708,24729,46437,1991
