code_ins,lieu_de_residence,hommes,femmes,total,annee
01000,Belgique,5708902,5875106,11584008,2022
02000,Région flamande,3316611,3382265,6698876,2022
03000,Région wallonne,1792010,1870485,3662495,2022
04000,Région de Bruxelles-Capitale,600281,622356,1222637,2022
10000,Province d'Anvers,936830,949779,1886609,2022
11000,Arrondissement d'Anvers,528087,536190,1064277,2022
11001,Aartselaar,7242,7368,14610,2022
11002,Anvers,266100,264530,530630,2022
11004,Boechout,6705,7028,13733,2022
11005,Boom,9359,9473,18832,2022
11007,Borsbeek,5434,5792,11226,2022
11008,Brasschaat,18320,19917,38237,2022
11009,Brecht,15030,15113,30143,2022
11013,Edegem,10837,11549,22386,2022
11016,Essen,9682,9659,19341,2022
11018,Hemiksem,5891,5921,11812,2022
11021,Hove (Anvers),3993,4318,8311,2022
11022,Kalmthout,9365,9814,19179,2022
11023,Kapellen (Anvers),13437,14005,27442,2022
11024,Kontich,10482,10858,21340,2022
11025,Lint,4239,4314,8553,2022
11029,Mortsel,12725,13464,26189,2022
11030,Niel,5284,5311,10595,2022
11035,Ranst,9687,9679,19366,2022
11037,Rumst,7566,7688,15254,2022
11038,Schelle,4219,4473,8692,2022
11039,Schilde,9771,10260,20031,2022
11040,Schoten,16465,17692,34157,2022
11044,Stabroek,9322,9460,18782,2022
11050,Wijnegem,4945,5299,10244,2022
11052,Wommelgem,6505,6676,13181,2022
11053,Wuustwezel,10778,10745,21523,2022
11054,Zandhoven,6529,6643,13172,2022
11055,Zoersel,10941,11376,22317,2022
11056,Zwijndrecht,9452,9791,19243,2022
11057,Malle,7782,7974,15756,2022
12000,Arrondissement de Malines,172636,178470,351106,2022
12002,Berlaar,5808,5922,11730,2022
12005,Bonheiden,7457,7862,15319,2022
12007,Bornem,10657,10942,21599,2022
12009,Duffel,8745,9025,17770,2022
12014,Heist-op-den-Berg,21530,22064,43594,2022
12021,Lierre,18143,19166,37309,2022
12025,Malines,42624,44372,86996,2022
12026,Nijlen,11473,11786,23259,2022
12029,Putte,9126,9266,18392,2022
12035,Sint-Katelijne-Waver,10526,10865,21391,2022
12040,Willebroek,13516,13920,27436,2022
12041,Puurs-Sint-Amands,13031,13280,26311,2022
13000,Arrondissement de Turnhout,236107,235119,471226,2022
13001,Arendonk,6651,6646,13297,2022
13002,Baerle-Duc,1523,1474,2997,2022
13003,Balen,11486,11514,23000,2022
13004,Beerse,9128,9250,18378,2022
13006,Dessel,4855,4831,9686,2022
13008,Geel,20653,20493,41146,2022
13010,Grobbendonk,5724,5718,11442,2022
13011,Herentals,14076,14379,28455,2022
13012,Herenthout,4601,4686,9287,2022
13013,Herselt,7425,7306,14731,2022
13014,Hoogstraten,11149,10746,21895,2022
13016,Hulshout,5285,5275,10560,2022
13017,Kasterlee,9604,9536,19140,2022
13019,Lille,8413,8275,16688,2022
13021,Meerhout,5207,5051,10258,2022
13023,Merksplas,4394,4289,8683,2022
13025,Mol,18718,18882,37600,2022
13029,Olen,6336,6246,12582,2022
13031,Oud-Turnhout,7143,7259,14402,2022
13035,Ravels,7720,7573,15293,2022
13036,Retie,5871,5792,11663,2022
13037,Rijkevorsel,6203,6121,12324,2022
13040,Turnhout,23172,23200,46372,2022
13044,Vorselaar,4013,4006,8019,2022
13046,Vosselaar,5788,5768,11556,2022
13049,Westerlo,12708,12600,25308,2022
13053,Laakdal,8261,8203,16464,2022
20001,Province du Brabant flamand,575959,597481,1173440,2022
20002,Province du Brabant wallon,198872,210910,409782,2022
21000,Arrondissement de Bruxelles-Capitale,600281,622356,1222637,2022
21001,Anderlecht,61161,61386,122547,2022
21002,Auderghem,16787,18199,34986,2022
21003,Berchem-Sainte-Agathe,12222,13076,25298,2022
21004,Bruxelles,96458,92279,188737,2022
21005,Etterbeek,23427,25108,48535,2022
21006,Evere,21002,22606,43608,2022
