code_ins,lieu_de_residence,hommes,femmes,total,annee
38000,Arrondissement de Furnes,30533,31206,61739,2020
38002,Alveringem,2582,2411,4993,2020
38008,La Panne,5501,5646,11147,2020
38014,Koksijde,10764,11105,21869,2020
38016,Nieuport,5732,5904,11636,2020
38025,Furnes,5954,6140,12094,2020
40000,Province de Flandre orientale,753499,771756,1525255,2020
41000,Arrondissement d'Alost,144327,149323,293650,2020
41002,Alost (Alost),42903,44429,87332,2020
41011,Denderleeuw,10092,10459,20551,2020
41018,Grammont,16575,17074,33649,2020
41024,Haaltert,9154,9428,18582,2020
41027,Herzele,8996,9191,18187,2020
41034,Lede,9320,9546,18866,2020
41048,Ninove,19231,20020,39251,2020
41063,Sint-Lievens-Houtem,5151,5249,10400,2020
41081,Zottegem,12949,13737,26686,2020
41082,Erpe-Mere,9956,10190,20146,2020
42000,Arrondissement de Termonde,99678,102733,202411,2020
42003,Berlare,7427,7666,15093,2020
42004,Buggenhout,7245,7417,14662,2020
42006,Termonde,22402,23468,45870,2020
42008,Hamme (Termonde),12318,12628,24946,2020
42010,Laarne,6104,6257,12361,2020
42011,Lebbeke,9630,9908,19538,2020
42023,Waasmunster,5472,5461,10933,2020
42025,Wetteren,12738,13283,26021,2020
42026,Wichelen,5751,5898,11649,2020
42028,Zele,10591,10747,21338,2020
43000,Arrondissement d'Eeklo,42716,42976,85692,2020
43002,Assenede,7065,7231,14296,2020
43005,Eeklo,10486,10799,21285,2020
43007,Kaprijke,3193,3243,6436,2020
43010,Maldegem,11982,11976,23958,2020
43014,Sint-Laureins,3450,3368,6818,2020
43018,Zelzate,6540,6359,12899,2020
44000,Arrondissement de Gand,279539,284503,564042,2020
44012,De Pinte,5221,5660,10881,2020
44013,Destelbergen,9061,9467,18528,2020
44019,Evergem,17581,18047,35628,2020
44020,Gavere,6378,6525,12903,2020
44021,Gand,131543,132384,263927,2020
44034,Lochristi,11179,11431,22610,2020
44040,Melle,5677,6134,11811,2020
44043,Merelbeke,12154,12602,24756,2020
44045,Moerbeke (Gand),3273,3297,6570,2020
44048,Nazareth,5753,5949,11702,2020
44052,Oosterzele,6854,6835,13689,2020
44064,Sint-Martens-Latem,4041,4324,8365,2020
44073,Wachtebeke,3828,3981,7809,2020
44081,Zulte,7936,7855,15791,2020
44083,Deinze,21566,22014,43580,2020
44084,Aalter,14614,14568,29182,2020
44085,Lievegem,12880,13430,26310,2020
45000,Arrondissement d'Audenarde,61593,63017,124610,2020
45035,Audenarde,15689,15923,31612,2020
45041,Renaix,12918,13456,26374,2020
45059,Brakel,7277,7526,14803,2020
45060,Kluisbergen,3277,3300,6577,2020
45061,Wortegem-Petegem,3217,3178,6395,2020
45062,Horebeke,973,1049,2022,2020
45063,Lierde,3308,3271,6579,2020
45064,Maarkedal,3081,3257,6338,2020
45065,Zwalin,4030,4137,8167,2020
45068,Kruisem,7823,7920,15743,2020
46000,Arrondissement de Saint-Nicolas,125646,129204,254850,2020
46003,Beveren (Saint-Nicolas),24237,24810,49047,2020
46013,Kruibeke,8320,8526,16846,2020
46014,Lokeren,20717,21327,42044,2020
46020,Sint-Gillis-Waas,9693,9806,19499,2020
46021,Saint-Nicolas (Saint-Nicolas),38468,40063,78531,2020
46024,Stekene,9221,9466,18687,2020
46025,Tamise,14990,15206,30196,2020
50000,Province du Hainaut,655724,691116,1346840,2020
51000,Arrondissement d'Ath,62914,65554,128468,2020
51004,Ath,14234,15260,29494,2020
51008,Beloeil,6954,7106,14060,2020
51009,Bernissart,5773,6079,11852,2020
51012,Brugelette,1839,1885,3724,2020
51014,Chièvres,3429,3496,6925,2020
51017,Ellezelles,2958,3034,5992,2020
51019,Flobecq,1689,1744,3433,2020
51065,Frasnes-lez-Anvaing,5839,5994,11833,2020
51067,Enghien,6829,7232,14061,2020
51068,Silly,4169,4179,8348,2020
51069,Lessines,9201,9545,18746,2020
52000,Arrondissement de Charleroi,192791,204171,396962,2020
52010,Chapelle-lez-Herlaimont,7100,7705,14805,2020
52011,Charleroi,99022,103724,202746,2020
52012,Châtelet,17190,18478,35668,2020
52015,Courcelles,15132,16065,31197,2020
52018,Farciennes,5463,5792,11255,2020
52021,Fleurus,11176,11880,23056,2020
52022,Fontaine-l'Evêque,8592,9246,17838,2020
52025,Gerpinnes,6176,6632,12808,2020
52048,Montigny-le-Tilleul,4775,5357,10132,2020
52055,Pont-à-Celles,8391,8860,17251,2020
52074,Aiseau-Presles,5186,5553,10739,2020
52075,Les Bons Villers,4588,4879,9467,2020
53000,Arrondissement de Mons,125294,133943,259237,2020
53014,Boussu,9426,10420,19846,2020
53020,Dour,7955,8557,16512,2020
53028,Frameries,10409,11550,21959,2020
53039,Hensies,3307,3542,6849,2020
53044,Jurbise,5129,5393,10522,2020
53046,Lens,2252,2340,4592,2020
53053,Mons,46682,49205,95887,2020
53065,Quaregnon,9103,9815,18918,2020
53068,Quiévrain,3260,3486,6746,2020
53070,Saint-Ghislain,11223,12205,23428,2020
53082,Colfontaine,10027,10714,20741,2020
53083,Honnelles,2563,2589,5152,2020
53084,Quévy,3958,4127,8085,2020
55000,Arrondissement de Soignies,51542,53637,105179,2020
55004,Braine-le-Comte,10872,11190,22062,2020
55035,Le Roeulx,4303,4432,8735,2020
55040,Soignies,13757,14514,28271,2020
55050,Ecaussinnes,5478,5724,11202,2020
55085,Seneffe,5618,5862,11480,2020
55086,Manage,11514,11915,23429,2020
56000,Arrondissement de Thuin,45124,46601,91725,2020
56001,Anderlues,6051,6311,12362,2020
56005,Beaumont,3596,3569,7165,2020
56016,Chimay,4796,4930,9726,2020
56022,Erquelinnes,4866,5120,9986,2020
56029,Froidchapelle,2006,1987,3993,2020
56044,Lobbes,2828,2990,5818,2020
56049,Merbes-le-Château,2099,2113,4212,2020
56051,Momignies,2690,2655,5345,2020
56078,Thuin,7268,7435,14703,2020
56086,Ham-sur-Heure-Nalinnes,6568,7053,13621,2020
56088,Sivry-Rance,2356,2438,4794,2020
57000,Arrondissement de Tournai-Mouscron,109513,114286,223799,2020
57003,Antoing,3776,3938,7714,2020
57018,Celles (Tournai),2816,2875,5691,2020
57027,Estaimpuis,5190,5376,10566,2020
57062,Pecq,2862,2899,5761,2020
57064,Péruwelz,8385,8735,17120,2020
57072,Rumes,2582,2638,5220,2020
57081,Tournai,33886,35197,69083,2020
57093,Brunehaut,4007,4082,8089,2020
57094,Leuze-en-Hainaut,6755,7186,13941,2020
57095,Mont-de-l'Enclus,1915,1874,3789,2020
57096,Mouscron,28521,30246,58767,2020
57097,Comines-Warneton,8818,9240,18058,2020
58000,Arrondissement de La Louvière,68546,72924,141470,2020
58001,La Louvière,39410,41728,81138,2020
58002,Binche,16038,17410,33448,2020
58003,Estinnes,3846,3913,7759,2020
58004,Morlanwelz,9252,9873,19125,2020
60000,Province de Liège,543373,566427,1109800,2020
61000,Arrondissement de Huy,55984,57885,113869,2020
61003,Amay,7004,7402,14406,2020
61010,Burdinne,1654,1643,3297,2020
61012,Clavier,2274,2368,4642,2020
61019,Ferrières,2534,2472,5006,2020
61024,Hamoir,1926,1920,3846,2020
61028,Héron,2719,2757,5476,2020
61031,Huy,10286,10952,21238,2020
61039,Marchin,2681,2760,5441,2020
61041,Modave,2121,2098,4219,2020
61043,Nandrin,2814,2944,5758,2020
61048,Ouffet,1371,1426,2797,2020
61063,Verlaine,2133,2144,4277,2020
61068,Villers-Le-Bouillet,3229,3364,6593,2020
61072,Wanze,6751,6980,13731,2020
61079,Anthisnes,2067,2131,4198,2020
61080,Engis,3083,3126,6209,2020
61081,Tinlot,1337,1398,2735,2020
62000,Arrondissement de Liège,305155,320610,625765,2020
62003,Ans,13678,14920,28598,2020
62006,Awans,4430,4813,9243,2020
62009,Aywaille,6135,6259,12394,2020
62011,Bassenge,4435,4496,8931,2020
62015,Beyne-Heusay,5719,6172,11891,2020
62022,Chaudfontaine,9992,10863,20855,2020
62026,Comblain-au-Pont,2612,2784,5396,2020
62027,Dalhem,3710,3807,7517,2020
62032,Esneux,6331,6684,13015,2020
62038,Fléron,7733,8637,16370,2020
62051,Herstal,19456,20734,40190,2020
62060,Juprelle,4691,4744,9435,2020
62063,Liège,97673,99544,197217,2020
62079,Oupeye,12349,13095,25444,2020
62093,Saint-Nicolas (Liège),11692,12637,24329,2020
62096,Seraing,30961,33231,64192,2020
62099,Soumagne,8282,8758,17040,2020
62100,Sprimont,7201,7708,14909,2020
62108,Visé,8654,9272,17926,2020
62118,Grâce-Hollogne,11218,11605,22823,2020
62119,Blegny,6567,6820,13387,2020
62120,Flémalle,12698,13691,26389,2020
62121,Neupré,4878,5099,9977,2020
62122,Trooz,4060,4237,8297,2020
63000,Arrondissement de Verviers,142245,146032,288277,2020
63001,Amblève,2821,2665,5486,2020
63003,Aubel,2080,2166,4246,2020
63004,Baelen,2250,2237,4487,2020
63012,Bullange,2811,2645,5456,2020
63013,Butgenbach,2846,2783,5629,2020
63020,Dison,7516,7739,15255,2020
63023,Eupen,9679,10083,19762,2020
63035,Herve,8558,9062,17620,2020
63038,Jalhay,4349,4379,8728,2020
63040,La Calamine,5498,5714,11212,2020
63045,Lierneux,1803,1772,3575,2020
63046,Limbourg,2925,2980,5905,2020
63048,Lontzen,2913,2920,5833,2020
63049,Malmedy,6183,6614,12797,2020
63057,Olne,2026,2010,4036,2020
63058,Pepinster,4750,4943,9693,2020
63061,Raeren,5346,5472,10818,2020
63067,Saint-Vith,4899,4880,9779,2020
63072,Spa,4912,5237,10149,2020
63073,Stavelot,3583,3570,7153,2020
63075,Stoumont,1580,1594,3174,2020
63076,Theux,5856,6156,12012,2020
63079,Verviers,26985,28305,55290,2020
63080,Waimes,3744,3635,7379,2020
63084,Welkenraedt,4934,5134,10068,2020
63086,Trois-Ponts,1273,1280,2553,2020
63087,Burg-Reuland,2018,1956,3974,2020
63088,Plombières,5254,5273,10527,2020
63089,Thimister-Clermont,2853,2828,5681,2020
64000,Arrondissement de Waremme,39989,41900,81889,2020
64008,Berloz,1580,1555,3135,2020
64015,Braives,3187,3204,6391,2020
64021,Crisnée,1707,1758,3465,2020
64023,Donceel,1569,1519,3088,2020
64025,Fexhe-le-Haut-Clocher,1613,1603,3216,2020
64029,Geer,1736,1742,3478,2020
64034,Hannut,8017,8668,16685,2020
64047,Lincent,1620,1660,3280,2020
64056,Oreye,1884,2020,3904,2020
64063,Remicourt,2894,3078,5972,2020
64065,Saint-Georges-sur-Meuse,3418,3506,6924,2020
64074,Waremme,7355,8089,15444,2020
64075,Wasseiges,1450,1519,2969,2020
64076,Faimes,1959,1979,3938,2020
70000,Province du Limbourg,436771,440599,877370,2020
71000,Arrondissement de Hasselt,208089,212223,420312,2020
71002,As,4074,4162,8236,2020
71004,Beringen,23357,23241,46598,2020
71011,Diepenbeek,9547,9543,19090,2020
71016,Genk,32799,33648,66447,2020
71017,Gingelom,4219,4170,8389,2020
71020,Halen,4732,4753,9485,2020
71022,Hasselt,38542,40172,78714,2020
71024,Herck-la-Ville,6257,6393,12650,2020
71034,Bourg-Léopold,7875,7975,15850,2020
71037,Lummen,7568,7410,14978,2020
71045,Nieuwerkerken (Hasselt),3433,3565,6998,2020
71053,Saint-Trond,20046,20626,40672,2020
71057,Tessenderlo,9196,9531,18727,2020
71066,Zonhoven,10517,10810,21327,2020
71067,Zutendaal,3662,3620,7282,2020
71069,Ham,5457,5520,10977,2020
71070,Heusden-Zolder,16808,17084,33892,2020
72000,Arrondissement de Maaseik,126506,125609,252115,2020
72003,Bocholt,6609,6535,13144,2020
72004,Bree,8048,8121,16169,2020
72018,Kinrooi,6168,6038,12206,2020
72020,Lommel,17236,17009,34245,2020
72021,Maaseik,12598,12712,25310,2020
72030,Peer,8206,8092,16298,2020
72037,Hamont-Achel,7256,7043,14299,2020
72038,Hechtel-Eksel,6356,6154,12510,2020
72039,Houthalen-Helchteren,15248,15302,30550,2020
72041,Dilsen-Stokkem,10297,10396,20693,2020
72042,Oudsbergen,11929,11686,23615,2020
72043,Pelt,16555,16521,33076,2020
73000,Arrondissement de Tongres,102176,102767,204943,2020
73001,Alken,5803,5823,11626,2020
73006,Bilzen,16078,16399,32477,2020
73009,Looz,5510,5500,11010,2020
73022,Heers,3668,3669,7337,2020
73028,Herstappe,47,32,79,2020
73032,Hoeselt,4833,4897,9730,2020
73040,Kortessem,4228,4209,8437,2020
73042,Lanaken,13013,12871,25884,2020
73066,Riemst,8392,8367,16759,2020
73083,Tongres,15367,15775,31142,2020
73098,Wellen,3687,3667,7354,2020
73107,Maasmechelen,19457,19476,38933,2020
73109,Fourons,2093,2082,4175,2020
80000,Province du Luxembourg,142710,144042,286752,2020
81000,Arrondissement d'Arlon,31389,31607,62996,2020
81001,Arlon,15000,15081,30081,2020
81003,Attert,2820,2826,5646,2020
81004,Aubange,8521,8625,17146,2020
81013,Martelange,946,911,1857,2020
81015,Messancy,4102,4164,8266,2020
82000,Arrondissement de Bastogne,24505,24578,49083,2020
82003,Bastogne,8091,8185,16276,2020
82005,Bertogne,1843,1813,3656,2020
82009,Fauvillers,1149,1170,2319,2020
82014,Houffalize,2626,2581,5207,2020
82032,Vielsalm,3917,3969,7886,2020
82036,Vaux-sur-Sûre,2846,2888,5734,2020
82037,Gouvy,2722,2675,5397,2020
82038,Sainte-Ode,1311,1297,2608,2020
83000,Arrondissement de Marche-en-Famenne,28337,28434,56771,2020
83012,Durbuy,5673,5785,11458,2020
83013,Erezée,1665,1602,3267,2020
83028,Hotton,2794,2841,5635,2020
83031,La Roche-en-Ardenne,2116,2076,4192,2020
83034,Marche-en-Famenne,8679,8912,17591,2020
83040,Nassogne,2854,2714,5568,2020
83044,Rendeux,1340,1301,2641,2020
83049,Tenneville,1400,1448,2848,2020
83055,Manhay,1816,1755,3571,2020
84000,Arrondissement de Neufchâteau,31745,32018,63763,2020
84009,Bertrix,4388,4456,8844,2020
84010,Bouillon,2676,2751,5427,2020
84016,Daverdisse,689,693,1382,2020
84029,Herbeumont,853,796,1649,2020
84033,Léglise,2859,2694,5553,2020
84035,Libin,2618,2627,5245,2020
84043,Neufchâteau (Neufchâteau),3893,3902,7795,2020
84050,Paliseul,2687,2705,5392,2020
84059,Saint-Hubert,2747,2858,5605,2020
84068,Tellin,1211,1232,2443,2020
84075,Wellin,1526,1582,3108,2020
84077,Libramont-Chevigny,5598,5722,11320,2020
85000,Arrondissement de Virton,26734,27405,54139,2020
85007,Chiny,2623,2603,5226,2020
85009,Etalle,2988,2973,5961,2020
85011,Florenville,2731,2863,5594,2020
85024,Meix-devant-Virton,1376,1434,2810,2020
85026,Musson,2291,2368,4659,2020
85034,Saint-Léger (Virton),1793,1863,3656,2020
85039,Tintigny,2149,2153,4302,2020
85045,Virton,5537,5804,11341,2020
85046,Habay,4205,4272,8477,2020
85047,Rouvroy,1041,1072,2113,2020
90000,Province de Namur,243019,252813,495832,2020
91000,Arrondissement de Dinant,54892,56394,111286,2020
91005,Anhée,3490,3653,7143,2020
91013,Beauraing,4442,4715,9157,2020
91015,Bièvre,1674,1688,3362,2020
91030,Ciney,8014,8692,16706,2020
91034,Dinant,6548,6826,13374,2020
91054,Gedinne,2299,2353,4652,2020
91059,Hamois,3654,3710,7364,2020
91064,Havelange,2600,2637,5237,2020
91072,Houyet,2452,2535,4987,2020
91103,Onhaye,1633,1597,3230,2020
91114,Rochefort,6181,6390,12571,2020
91120,Somme-Leuze,2906,2893,5799,2020
91141,Yvoir,4541,4568,9109,2020
91142,Hastière,3129,2887,6016,2020
91143,Vresse-sur-Semois,1329,1250,2579,2020
92000,Arrondissement de Namur,155471,162760,318231,2020
92003,Andenne,13419,14154,27573,2020
92006,Assesse,3558,3532,7090,2020
92035,Eghezée,8049,8399,16448,2020
92045,Floreffe,3979,4169,8148,2020
92048,Fosses-la-Ville,5210,5259,10469,2020
92054,Gesves,3595,3613,7208,2020
92087,Mettet,6462,6691,13153,2020
92094,Namur,53908,57524,111432,2020
92097,Ohey,2575,2567,5142,2020
92101,Profondeville,5987,6189,12176,2020
92114,Sombreffe,4203,4277,8480,2020
92137,Sambreville,13671,14701,28372,2020
