code_ins,lieu_de_residence,hommes,femmes,total,annee
24033,Haacht,6847,7154,14001,2009
24038,Herent,9646,10156,19802,2009
24041,Hoegaarden,3179,3277,6456,2009
24043,Holsbeek,4792,4770,9562,2009
24045,Huldenberg,4557,4793,9350,2009
24048,Keerbergen,6258,6450,12708,2009
24054,Kortenaken,3839,3826,7665,2009
24055,Kortenberg,9279,9516,18795,2009
24059,Landen,7407,7708,15115,2009
24062,Louvain,46805,47485,94290,2009
24066,Lubbeek,6781,6985,13766,2009
24086,Oud-Heverlee,5463,5531,10994,2009
24094,Rotselaar,7669,7761,15430,2009
24104,Tervuren,10313,10853,21166,2009
24107,Tirlemont,15607,16732,32339,2009
24109,Tremelo,7109,7175,14284,2009
24130,Léau,4009,4151,8160,2009
24133,Linter,3524,3576,7100,2009
24134,Montaigu-Zichem,11182,11259,22441,2009
24135,Tielt-Winge,5168,5173,10341,2009
24137,Glabbeek,2641,2623,5264,2009
25000,Arrondissement de Nivelles,182177,193468,375645,2009
25005,Beauvechain,3323,3330,6653,2009
25014,Braine-l'Alleud,18161,19787,37948,2009
25015,Braine-le-Château,4724,4931,9655,2009
25018,Chaumont-Gistoux,5541,5755,11296,2009
25023,Court-Saint-Etienne,4736,4956,9692,2009
25031,Genappe,7106,7431,14537,2009
25037,Grez-Doiceau,6165,6508,12673,2009
25043,Incourt,2405,2415,4820,2009
25044,Ittre,3048,3173,6221,2009
25048,Jodoigne,6320,6623,12943,2009
25050,La Hulpe,3550,3798,7348,2009
25068,Mont-Saint-Guibert,3369,3406,6775,2009
25072,Nivelles,12163,13433,25596,2009
25084,Perwez (Nivelles),3787,4014,7801,2009
25091,Rixensart,10266,11264,21530,2009
25105,Tubize,11350,11921,23271,2009
25107,Villers-la-Ville,4893,4990,9883,2009
25110,Waterloo,13982,15532,29514,2009
25112,Wavre,15730,17007,32737,2009
25117,Chastre,3394,3503,6897,2009
25118,Hélécine,1549,1585,3134,2009
25119,Lasne,6802,7138,13940,2009
25120,Orp-Jauche,3978,4179,8157,2009
25121,Ottignies-Louvain-la-Neuve,14676,15329,30005,2009
25122,Ramillies,2996,3025,6021,2009
25123,Rebecq,5063,5295,10358,2009
25124,Walhain,3100,3140,6240,2009
30000,Province de Flandre occidentale,569282,586008,1155290,2009
31000,Arrondissement de Bruges,135232,140742,275974,2009
31003,Beernem,7656,7254,14910,2009
31004,Blankenberge,8967,9693,18660,2009
31005,Bruges,56704,60265,116969,2009
31006,Damme,5423,5410,10833,2009
31012,Jabbeke,6912,6852,13764,2009
31022,Oostkamp,11074,11269,22343,2009
31033,Torhout,9870,9892,19762,2009
31040,Zedelgem,10993,11065,22058,2009
31042,Zuienkerke,1440,1356,2796,2009
31043,Knokke-Heist,16193,17686,33879,2009
32000,Arrondissement de Dixmude,24618,24734,49352,2009
32003,Dixmude,8051,8096,16147,2009
32006,Houthulst,4681,4798,9479,2009
32010,Koekelare,4230,4127,8357,2009
32011,Kortemark,5990,6053,12043,2009
32030,Lo-Reninge,1666,1660,3326,2009
33000,Arrondissement d'Ypres,52347,53161,105508,2009
33011,Ypres,17074,17754,34828,2009
33016,Messines,475,477,952,2009
33021,Poperinge,9890,10045,19935,2009
33029,Wervik,8909,9113,18022,2009
33037,Zonnebeke,6083,6096,12179,2009
33039,Heuvelland,4158,3960,8118,2009
33040,Langemark-Poelkapelle,3908,3903,7811,2009
33041,Vleteren,1850,1813,3663,2009
34000,Arrondissement de Courtrai,137858,142191,280049,2009
34002,Anzegem,7100,7095,14195,2009
34003,Avelgem,4701,4900,9601,2009
34009,Deerlijk,5570,5729,11299,2009
34013,Harelbeke,13214,13260,26474,2009
34022,Courtrai,36156,38073,74229,2009
34023,Kuurne,6322,6453,12775,2009
34025,Lendelede,2758,2778,5536,2009
34027,Menin,15961,16649,32610,2009
34040,Waregem,17823,18367,36190,2009
34041,Wevelgem,15327,15663,30990,2009
34042,Zwevegem,11905,12140,24045,2009
34043,Espierres-Helchin,1021,1084,2105,2009
35000,Arrondissement d'Ostende,73439,76852,150291,2009
35002,Bredene,7922,7983,15905,2009
35005,Gistel,5834,5868,11702,2009
35006,Ichtegem,6899,6788,13687,2009
35011,Middelkerke,9125,9489,18614,2009
35013,Ostende,33233,35828,69061,2009
35014,Oudenburg,4437,4546,8983,2009
35029,De Haan,5989,6350,12339,2009
36000,Arrondissement de Roulers,71445,72709,144154,2009
36006,Hooglede,5070,4935,10005,2009
36007,Ingelmunster,5309,5315,10624,2009
36008,Izegem,13169,13678,26847,2009
36010,Ledegem,4720,4779,9499,2009
36011,Lichtervelde,4258,4225,8483,2009
36012,Moorslede,5375,5371,10746,2009
36015,Roulers,28020,28873,56893,2009
36019,Staden,5524,5533,11057,2009
37000,Arrondissement de Tielt,45029,45013,90042,2009
37002,Dentergem,4125,4116,8241,2009
37007,Meulebeke,5550,5512,11062,2009
37010,Oostrozebeke,3742,3868,7610,2009
37011,Pittem,3359,3345,6704,2009
37012,Ruiselede,2603,2533,5136,2009
37015,Tielt (Tielt),9672,9864,19536,2009
37017,Wielsbeke,4581,4539,9120,2009
37018,Wingene,6848,6704,13552,2009
37020,Ardooie,4549,4532,9081,2009
38000,Arrondissement de Furnes,29314,30606,59920,2009
38002,Alveringem,2556,2423,4979,2009
38008,La Panne,4990,5440,10430,2009
38014,Koksijde,10602,11006,21608,2009
38016,Nieuport,5477,5684,11161,2009
38025,Furnes,5689,6053,11742,2009
40000,Province de Flandre orientale,699557,720858,1420415,2009
41000,Arrondissement d'Alost,133173,138293,271466,2009
41002,Alost (Alost),38620,40432,79052,2009
41011,Denderleeuw,8952,9324,18276,2009
41018,Grammont,15712,16128,31840,2009
41024,Haaltert,8706,8936,17642,2009
41027,Herzele,8490,8569,17059,2009
41034,Lede,8698,8866,17564,2009
41048,Ninove,17838,18652,36490,2009
41063,Sint-Lievens-Houtem,4713,4883,9596,2009
41081,Zottegem,11997,12780,24777,2009
41082,Erpe-Mere,9447,9723,19170,2009
42000,Arrondissement de Termonde,94333,97194,191527,2009
42003,Berlare,7162,7387,14549,2009
42004,Buggenhout,6946,7090,14036,2009
42006,Termonde,21483,22448,43931,2009
42008,Hamme (Termonde),11824,11974,23798,2009
42010,Laarne,5940,6036,11976,2009
42011,Lebbeke,8775,9024,17799,2009
42023,Waasmunster,5081,5222,10303,2009
42025,Wetteren,11323,12089,23412,2009
42026,Wichelen,5476,5668,11144,2009
42028,Zele,10323,10256,20579,2009
43000,Arrondissement d'Eeklo,40579,40843,81422,2009
43002,Assenede,6840,6912,13752,2009
43005,Eeklo,9773,10167,19940,2009
43007,Kaprijke,3066,3111,6177,2009
43010,Maldegem,11381,11286,22667,2009
43014,Sint-Laureins,3304,3273,6577,2009
43018,Zelzate,6215,6094,12309,2009
44000,Arrondissement de Gand,256829,264967,521796,2009
44001,Aalter,9634,9626,19260,2009
44011,Deinze,14260,14729,28989,2009
44012,De Pinte,4952,5264,10216,2009
44013,Destelbergen,8531,8979,17510,2009
44019,Evergem,16137,16717,32854,2009
44020,Gavere,6154,6307,12461,2009
44021,Gand,117979,122070,240049,2009
44029,Knesselare,4106,4005,8111,2009
44034,Lochristi,10526,10690,21216,2009
44036,Lovendegem,4620,4819,9439,2009
44040,Melle,5198,5524,10722,2009
44043,Merelbeke,11099,11814,22913,2009
44045,Moerbeke (Gand),2976,3028,6004,2009
44048,Nazareth,5495,5635,11130,2009
44049,Nevele,5735,5870,11605,2009
44052,Oosterzele,6618,6651,13269,2009
44064,Sint-Martens-Latem,4050,4178,8228,2009
44072,Waarschoot,3933,3944,7877,2009
44073,Wachtebeke,3440,3586,7026,2009
44080,Zomergem,3946,4163,8109,2009
44081,Zulte,7440,7368,14808,2009
45000,Arrondissement d'Audenarde,58673,60467,119140,2009
45017,Kruishoutem,4110,4040,8150,2009
45035,Audenarde,14439,14912,29351,2009
45041,Renaix,12196,12678,24874,2009
45057,Zingem,3482,3540,7022,2009
45059,Brakel,6807,7194,14001,2009
45060,Kluisbergen,3187,3256,6443,2009
45061,Wortegem-Petegem,3143,3157,6300,2009
45062,Horebeke,990,1047,2037,2009
45063,Lierde,3211,3267,6478,2009
45064,Maarkedal,3140,3301,6441,2009
45065,Zwalm,3968,4075,8043,2009
46000,Arrondissement de Saint-Nicolas,115970,119094,235064,2009
46003,Beveren (Saint-Nicolas),22911,23173,46084,2009
46013,Kruibeke,7782,7860,15642,2009
46014,Lokeren,19183,19631,38814,2009
46020,Sint-Gillis-Waas,9100,9320,18420,2009
46021,Saint-Nicolas (Saint-Nicolas),34656,36406,71062,2009
46024,Stekene,8566,8728,17294,2009
46025,Tamise,13772,13976,27748,2009
50000,Province de Hainaut,629650,674786,1304436,2009
51000,Arrondissement d'Ath,40417,42712,83129,2009
51004,Ath,13446,14307,27753,2009
51008,Beloeil,6607,7001,13608,2009
51009,Bernissart,5565,6030,11595,2009
51012,Brugelette,1635,1701,3336,2009
51014,Chièvres,3226,3297,6523,2009
51017,Ellezelles,2813,3011,5824,2009
51019,Flobecq,1620,1686,3306,2009
51065,Frasnes-lez-Anvaing,5505,5679,11184,2009
52000,Arrondissement de Charleroi,204515,219774,424289,2009
52010,Chapelle-lez-Herlaimont,6716,7496,14212,2009
52011,Charleroi,98017,104217,202234,2009
52012,Châtelet,17113,18771,35884,2009
52015,Courcelles,14389,15669,30058,2009
52018,Farciennes,5275,5737,11012,2009
52021,Fleurus,10713,11696,22409,2009
52022,Fontaine-l'Evêque,7980,8875,16855,2009
52025,Gerpinnes,5783,6224,12007,2009
52043,Manage,11000,11407,22407,2009
52048,Montigny-le-Tilleul,4802,5367,10169,2009
52055,Pont-à-Celles,7997,8614,16611,2009
52063,Seneffe,5257,5515,10772,2009
52074,Aiseau-Presles,5109,5578,10687,2009
52075,Les Bons Villers,4364,4608,8972,2009
53000,Arrondissement de Mons,119674,131010,250684,2009
53014,Boussu,9385,10664,20049,2009
53020,Dour,8066,8710,16776,2009
53028,Frameries,9872,10912,20784,2009
53039,Hensies,3246,3514,6760,2009
53044,Jurbise,4662,5115,9777,2009
53046,Lens,2026,2104,4130,2009
53053,Mons,43743,47663,91406,2009
53065,Quaregnon,8912,9868,18780,2009
53068,Quiévrain,3130,3435,6565,2009
53070,Saint-Ghislain,10827,12017,22844,2009
53082,Colfontaine,9606,10489,20095,2009
53083,Honnelles,2459,2515,4974,2009
53084,Quévy,3740,4004,7744,2009
54000,Arrondissement de Mouscron,34773,37165,71938,2009
54007,Mouscron,26225,28101,54326,2009
54010,Comines-Warneton,8548,9064,17612,2009
55000,Arrondissement de Soignies,87989,94166,182155,2009
55004,Braine-le-Comte,10196,10700,20896,2009
55010,Enghien,6115,6453,12568,2009
55022,La Louvière,37363,40363,77726,2009
55023,Lessines,8827,9404,18231,2009
55035,Le Roeulx,3945,4198,8143,2009
55039,Silly,4045,4064,8109,2009
55040,Soignies,12418,13604,26022,2009
55050,Ecaussinnes,5080,5380,10460,2009
56000,Arrondissement de Thuin,72086,76472,148558,2009
56001,Anderlues,5548,6061,11609,2009
56005,Beaumont,3365,3504,6869,2009
56011,Binche,15595,17092,32687,2009
56016,Chimay,4851,5019,9870,2009
56022,Erquelinnes,4674,4913,9587,2009
56029,Froidchapelle,1837,1815,3652,2009
56044,Lobbes,2755,2858,5613,2009
56049,Merbes-le-Château,2078,2094,4172,2009
56051,Momignies,2570,2651,5221,2009
56078,Thuin,7149,7496,14645,2009
56085,Estinnes,3701,3847,7548,2009
56086,Ham-sur-Heure-Nalinnes,6519,6936,13455,2009
56087,Morlanwelz,9095,9810,18905,2009
56088,Sivry-Rance,2349,2376,4725,2009
57000,Arrondissement de Tournai,70196,73487,143683,2009
57003,Antoing,3728,3892,7620,2009
57018,Celles (Tournai),2720,2772,5492,2009
57027,Estaimpuis,4894,5104,9998,2009
57062,Pecq,2629,2745,5374,2009
57064,Péruwelz,8234,8736,16970,2009
57072,Rumes,2487,2610,5097,2009
57081,Tournai,33379,35047,68426,2009
57093,Brunehaut,3850,3968,7818,2009
57094,Leuze-en-Hainaut,6548,6864,13412,2009
57095,Mont-de-l'Enclus,1727,1749,3476,2009
60000,Province de Liège,515908,544127,1060035,2009
61000,Arrondissement de Huy,52371,54422,106793,2009
61003,Amay,6474,6898,13372,2009
61010,Burdinne,1505,1442,2947,2009
61012,Clavier,2143,2201,4344,2009
61019,Ferrières,2316,2290,4606,2009
61024,Hamoir,1799,1876,3675,2009
61028,Héron,2320,2400,4720,2009
61031,Huy,10006,10593,20599,2009
61039,Marchin,2595,2636,5231,2009
61041,Modave,1876,1909,3785,2009
61043,Nandrin,2777,2908,5685,2009
61048,Ouffet,1310,1302,2612,2009
61063,Verlaine,1846,1857,3703,2009
61068,Villers-Le-Bouillet,3058,3162,6220,2009
61072,Wanze,6306,6721,13027,2009
61079,Anthisnes,2001,2022,4023,2009
61080,Engis,2821,2960,5781,2009
61081,Tinlot,1218,1245,2463,2009
62000,Arrondissement de Liège,290247,310022,600269,2009
62003,Ans,13164,14595,27759,2009
62006,Awans,4197,4554,8751,2009
62009,Aywaille,5598,5747,11345,2009
62011,Bassenge,4209,4327,8536,2009
62015,Beyne-Heusay,5717,6204,11921,2009
62022,Chaudfontaine,9949,10955,20904,2009
62026,Comblain-au-Pont,2606,2823,5429,2009
62027,Dalhem,3359,3446,6805,2009
62032,Esneux,6387,6727,13114,2009
62038,Fléron,7563,8506,16069,2009
62051,Herstal,18300,19815,38115,2009
62060,Juprelle,4387,4331,8718,2009
62063,Liège,93398,97344,190742,2009
62079,Oupeye,11290,12337,23627,2009
62093,Saint-Nicolas (Liège),10705,11818,22523,2009
62096,Seraing,29690,32668,62358,2009
62099,Soumagne,7805,8087,15892,2009
62100,Sprimont,6476,6882,13358,2009
62108,Visé,8101,8894,16995,2009
62118,Grâce-Hollogne,10446,11297,21743,2009
62119,Blégny,6452,6647,13099,2009
62120,Flémalle,11822,13054,24876,2009
62121,Neupré,4762,5020,9782,2009
62122,Trooz,3864,3944,7808,2009
63000,Arrondissement de Verviers,136806,141336,278142,2009
63001,Amblève,2738,2639,5377,2009
63003,Aubel,2022,2110,4132,2009
63004,Baelen,2081,2088,4169,2009
63012,Bullange,2806,2702,5508,2009
63013,Butgenbach,2843,2803,5646,2009
63020,Dison,7209,7393,14602,2009
63023,Eupen,9051,9432,18483,2009
63035,Herve,8191,8602,16793,2009
63038,Jalhay,4075,4020,8095,2009
63040,La Calamine,5223,5364,10587,2009
63045,Lierneux,1743,1675,3418,2009
63046,Limbourg,2862,2871,5733,2009
63048,Lontzen,2684,2684,5368,2009
63049,Malmedy,5759,6244,12003,2009
63057,Olne,1890,1918,3808,2009
63058,Pepinster,4706,4961,9667,2009
63061,Raeren,5084,5269,10353,2009
63067,Saint-Vith,4661,4614,9275,2009
63072,Spa,5044,5509,10553,2009
63073,Stavelot,3389,3411,6800,2009
63075,Stoumont,1503,1494,2997,2009
63076,Theux,5808,6066,11874,2009
63079,Verviers,26468,28394,54862,2009
63080,Waimes,3509,3468,6977,2009
63084,Welkenraedt,4622,4803,9425,2009
63086,Trois-Ponts,1247,1246,2493,2009
63087,Burg-Reuland,2011,1932,3943,2009
63088,Plombières,4862,4903,9765,2009
63089,Thimister-Clermont,2715,2721,5436,2009
64000,Arrondissement de Waremme,36484,38347,74831,2009
64008,Berloz,1412,1477,2889,2009
64015,Braives,2826,2893,5719,2009
64021,Crisnée,1413,1509,2922,2009
64023,Donceel,1502,1451,2953,2009
64025,Fexhe-le-Haut-Clocher,1536,1546,3082,2009
64029,Geer,1524,1513,3037,2009
64034,Hannut,7210,7754,14964,2009
64047,Lincent,1494,1607,3101,2009
64056,Oreye,1747,1822,3569,2009
64063,Remicourt,2595,2748,5343,2009
64065,Saint-Georges-sur-Meuse,3184,3367,6551,2009
64074,Waremme,6937,7544,14481,2009
64075,Wasseiges,1288,1318,2606,2009
64076,Faimes,1816,1798,3614,2009
70000,Province de Limbourg,415414,417746,833160,2009
71000,Arrondissement de Hasselt,201053,204489,405542,2009
71002,As,3864,3821,7685,2009
71004,Beringen,21094,21233,42327,2009
71011,Diepenbeek,9099,9030,18129,2009
71016,Genk,31763,32764,64527,2009
71017,Gingelom,4009,4051,8060,2009
71020,Halen,4497,4518,9015,2009
71022,Hasselt,35330,36985,72315,2009
71024,Herck-la-Ville,5994,6087,12081,2009
71034,Bourg-Léopold,7421,7407,14828,2009
71037,Lummen,7117,7057,14174,2009
71045,Nieuwerkerken (Hasselt),3361,3397,6758,2009
71047,Opglabbeek,5032,4965,9997,2009
71053,Saint-Trond,19297,19820,39117,2009
71057,Tessenderlo,8651,8807,17458,2009
71066,Zonhoven,10191,10278,20469,2009
71067,Zutendaal,3559,3477,7036,2009
71069,Ham,5052,5041,10093,2009
71070,Heusden-Zolder,15722,15751,31473,2009
72000,Arrondissement de Maaseik,116542,114784,231326,2009
72003,Bocholt,6289,6336,12625,2009
72004,Bree,7485,7528,15013,2009
72018,Kinrooi,6216,5940,12156,2009
72020,Lommel,16377,16326,32703,2009
72021,Maaseik,12277,12180,24457,2009
72025,Neerpelt,8228,8141,16369,2009
72029,Overpelt,7026,6800,13826,2009
72030,Peer,8185,7913,16098,2009
72037,Hamont-Achel,7125,6932,14057,2009
72038,Hechtel-Eksel,5961,5792,11753,2009
72039,Houthalen-Helchteren,15070,15050,30120,2009
72040,Meeuwen-Gruitrode,6515,6172,12687,2009
72041,Dilsen-Stokkem,9788,9674,19462,2009
73000,Arrondissement de Tongres,97819,98473,196292,2009
73001,Alken,5635,5538,11173,2009
73006,Bilzen,15194,15448,30642,2009
73009,Looz,5120,5217,10337,2009
73022,Heers,3458,3512,6970,2009
73028,Herstappe,44,41,85,2009
73032,Hoeselt,4714,4710,9424,2009
73040,Kortessem,4092,4061,8153,2009
73042,Lanaken,12708,12387,25095,2009
73066,Riemst,8073,8099,16172,2009
73083,Tongres,14686,15252,29938,2009
73098,Wellen,3667,3598,7265,2009
73107,Maasmechelen,18295,18523,36818,2009
73109,Fourons,2133,2087,4220,2009
80000,Province de Luxembourg,132098,134852,266950,2009
81000,Arrondissement d'Arlon,28414,28962,57376,2009
81001,Arlon,13653,13813,27466,2009
81003,Attert,2452,2547,4999,2009
81004,Aubange,7672,7952,15624,2009
81013,Martelange,805,806,1611,2009
81015,Messancy,3832,3844,7676,2009
82000,Arrondissement de Bastogne,22176,22379,44555,2009
82003,Bastogne,7278,7435,14713,2009
82005,Bertogne,1553,1549,3102,2009
82009,Fauvillers,1071,1087,2158,2009
82014,Houffalize,2484,2416,4900,2009
82032,Vielsalm,3701,3760,7461,2009
82036,Vaux-sur-Sûre,2489,2453,4942,2009
82037,Gouvy,2428,2492,4920,2009
82038,Sainte-Ode,1172,1187,2359,2009
83000,Arrondissement de Marche-en-Famenne,26757,27246,54003,2009
83012,Durbuy,5364,5485,10849,2009
83013,Erezée,1497,1495,2992,2009
83028,Hotton,2518,2587,5105,2009
83031,La Roche-en-Ardenne,2182,2175,4357,2009
83034,Marche-en-Famenne,8458,8784,17242,2009
83040,Nassogne,2590,2554,5144,2009
83044,Rendeux,1189,1206,2395,2009
83049,Tenneville,1299,1319,2618,2009
83055,Manhay,1660,1641,3301,2009
84000,Arrondissement de Neufchâteau,29268,30117,59385,2009
84009,Bertrix,4093,4232,8325,2009
84010,Bouillon,2681,2817,5498,2009
84016,Daverdisse,669,690,1359,2009
84029,Herbeumont,767,788,1555,2009
84033,Léglise,2271,2213,4484,2009
84035,Libin,2378,2427,4805,2009
84043,Neufchâteau (Neufchâteau),3381,3493,6874,2009
84050,Paliseul,2541,2576,5117,2009
84059,Saint-Hubert,2819,2898,5717,2009
84068,Tellin,1198,1235,2433,2009
84075,Wellin,1445,1543,2988,2009
84077,Libramont-Chevigny,5025,5205,10230,2009
85000,Arrondissement de Virton,25483,26148,51631,2009
85007,Chiny,2571,2579,5150,2009
85009,Etalle,2754,2758,5512,2009
85011,Florenville,2687,2777,5464,2009
85024,Meix-devant-Virton,1352,1345,2697,2009
85026,Musson,2118,2207,4325,2009
85034,Saint-Léger (Virton),1597,1636,3233,2009
85039,Tintigny,1891,1951,3842,2009
85045,Virton,5446,5837,11283,2009
85046,Habay,4049,4019,8068,2009
85047,Rouvroy,1018,1039,2057,2009
90000,Province de Namur,228399,240206,468605,2009
91000,Arrondissement de Dinant,51604,53774,105378,2009
91005,Anhée,3426,3572,6998,2009
91013,Beauraing,4104,4463,8567,2009
91015,Bièvre,1602,1576,3178,2009
91030,Ciney,7466,8042,15508,2009
91034,Dinant,6343,6850,13193,2009
91054,Gedinne,2142,2289,4431,2009
91059,Hamois,3458,3420,6878,2009
91064,Havelange,2425,2544,4969,2009
91072,Houyet,2225,2281,4506,2009
91103,Onhaye,1544,1587,3131,2009
91114,Rochefort,5934,6170,12104,2009
91120,Somme-Leuze,2431,2413,4844,2009
91141,Yvoir,4345,4432,8777,2009
91142,Hastière,2811,2713,5524,2009
91143,Vresse-sur-Semois,1348,1422,2770,2009
92000,Arrondissement de Namur,145411,153424,298835,2009
92003,Andenne,12134,12786,24920,2009
92006,Assesse,3182,3237,6419,2009
92035,Eghezée,7379,7632,15011,2009
92045,Floreffe,3718,3871,7589,2009
