code_ins,lieu_de_residence,hommes,femmes,total,annee
23060,Opwijk,6663,7016,13679,2012
23062,Overijse,12041,12675,24716,2012
23064,Pepingen,2164,2253,4417,2012
23077,Sint-Pieters-Leeuw,15741,16505,32246,2012
23081,Steenokkerzeel,5706,5934,11640,2012
23086,Ternat,7467,7675,15142,2012
23088,Vilvorde,19778,21227,41005,2012
23094,Zaventem,15420,16295,31715,2012
23096,Zemst,10908,11341,22249,2012
23097,Roosdaal,5534,5726,11260,2012
23098,Drogenbos,2330,2683,5013,2012
23099,Kraainem,6548,7037,13585,2012
23100,Linkebeek,2298,2489,4787,2012
23101,Rhode-Saint-Genèse,8732,9202,17934,2012
23102,Wemmel,7384,7957,15341,2012
23103,Wezembeek-Oppem,6630,7200,13830,2012
23104,Lennik,4362,4553,8915,2012
23105,Affligem,6257,6358,12615,2012
24000,Arrondissement de Louvain,242240,248414,490654,2012
24001,Aarschot,14070,14685,28755,2012
24007,Begijnendijk,4957,5005,9962,2012
24008,Bekkevoort,3061,3018,6079,2012
24009,Bertem,4710,4928,9638,2012
24011,Bierbeek,4820,4789,9609,2012
24014,Boortmeerbeek,5910,6057,11967,2012
24016,Boutersem,3888,3904,7792,2012
24020,Diest,11488,11771,23259,2012
24028,Geetbets,2977,2970,5947,2012
24033,Haacht,6910,7276,14186,2012
24038,Herent,10098,10544,20642,2012
24041,Hoegaarden,3313,3426,6739,2012
24043,Holsbeek,4880,4844,9724,2012
24045,Huldenberg,4690,4838,9528,2012
24048,Keerbergen,6260,6514,12774,2012
24054,Kortenaken,3916,3940,7856,2012
24055,Kortenberg,9611,9780,19391,2012
24059,Landen,7604,7942,15546,2012
24062,Louvain,48477,49179,97656,2012
24066,Lubbeek,6907,7046,13953,2012
24086,Oud-Heverlee,5510,5536,11046,2012
24094,Rotselaar,7934,8029,15963,2012
24104,Tervuren,10366,10870,21236,2012
24107,Tirlemont,15873,17114,32987,2012
24109,Tremelo,7335,7344,14679,2012
24130,Léau,4055,4197,8252,2012
24133,Linter,3495,3593,7088,2012
24134,Montaigu-Zichem,11224,11368,22592,2012
24135,Tielt-Winge,5265,5274,10539,2012
24137,Glabbeek,2636,2633,5269,2012
25000,Arrondissement de Nivelles,187152,198838,385990,2012
25005,Beauvechain,3352,3472,6824,2012
25014,Braine-l'Alleud,18590,20292,38882,2012
25015,Braine-le-Château,4822,5064,9886,2012
25018,Chaumont-Gistoux,5691,5910,11601,2012
25023,Court-Saint-Etienne,4885,5061,9946,2012
25031,Genappe,7479,7656,15135,2012
25037,Grez-Doiceau,6235,6626,12861,2012
25043,Incourt,2419,2484,4903,2012
25044,Ittre,3226,3311,6537,2012
25048,Jodoigne,6558,6870,13428,2012
25050,La Hulpe,3602,3877,7479,2012
25068,Mont-Saint-Guibert,3407,3505,6912,2012
25072,Nivelles,12708,14111,26819,2012
25084,Perwez (Nivelles),4029,4220,8249,2012
25091,Rixensart,10473,11410,21883,2012
25105,Tubize,11739,12369,24108,2012
25107,Villers-la-Ville,5034,5197,10231,2012
25110,Waterloo,14071,15660,29731,2012
25112,Wavre,15952,17279,33231,2012
25117,Chastre,3518,3600,7118,2012
25118,Hélécine,1607,1667,3274,2012
25119,Lasne,6876,7207,14083,2012
25120,Orp-Jauche,4096,4291,8387,2012
25121,Ottignies-Louvain-la-Neuve,15240,15942,31182,2012
25122,Ramillies,3082,3119,6201,2012
25123,Rebecq,5191,5359,10550,2012
25124,Walhain,3270,3279,6549,2012
30000,Province de Flandre occidentale,577330,592660,1169990,2012
31000,Arrondissement de Bruges,136546,141940,278486,2012
31003,Beernem,7855,7502,15357,2012
31004,Blankenberge,9322,10015,19337,2012
31005,Bruges,56833,60337,117170,2012
31006,Damme,5459,5385,10844,2012
31012,Jabbeke,6944,6837,13781,2012
31022,Oostkamp,11307,11457,22764,2012
31033,Torhout,10055,10094,20149,2012
31040,Zedelgem,11116,11204,22320,2012
31042,Zuienkerke,1394,1366,2760,2012
31043,Knokke-Heist,16261,17743,34004,2012
32000,Arrondissement de Dixmude,25065,25197,50262,2012
32003,Dixmude,8161,8271,16432,2012
32006,Houthulst,4836,4893,9729,2012
32010,Koekelare,4295,4240,8535,2012
32011,Kortemark,6113,6154,12267,2012
32030,Lo-Reninge,1660,1639,3299,2012
33000,Arrondissement d'Ypres,52951,53464,106415,2012
33011,Ypres,17233,17854,35087,2012
33016,Messines,480,472,952,2012
33021,Poperinge,9934,10055,19989,2012
33029,Wervik,9101,9273,18374,2012
33037,Zonnebeke,6208,6172,12380,2012
33039,Heuvelland,4087,3853,7940,2012
33040,Langemark-Poelkapelle,4031,3950,7981,2012
33041,Vleteren,1877,1835,3712,2012
34000,Arrondissement de Courtrai,139679,143497,283176,2012
34002,Anzegem,7244,7227,14471,2012
34003,Avelgem,4773,4868,9641,2012
34009,Deerlijk,5616,5798,11414,2012
34013,Harelbeke,13491,13466,26957,2012
34022,Courtrai,36644,38575,75219,2012
34023,Kuurne,6392,6569,12961,2012
34025,Lendelede,2819,2865,5684,2012
34027,Menin,16105,16578,32683,2012
34040,Waregem,18093,18658,36751,2012
34041,Wevelgem,15410,15666,31076,2012
34042,Zwevegem,12053,12156,24209,2012
34043,Espierres-Helchin,1039,1071,2110,2012
35000,Arrondissement d'Ostende,74934,78171,153105,2012
35002,Bredene,8225,8271,16496,2012
35005,Gistel,5871,5921,11792,2012
35006,Ichtegem,6984,6914,13898,2012
35011,Middelkerke,9322,9730,19052,2012
35013,Ostende,33982,36302,70284,2012
35014,Oudenburg,4499,4611,9110,2012
35029,De Haan,6051,6422,12473,2012
36000,Arrondissement de Roulers,72707,73999,146706,2012
36006,Hooglede,5006,4889,9895,2012
36007,Ingelmunster,5329,5399,10728,2012
36008,Izegem,13457,13906,27363,2012
36010,Ledegem,4714,4795,9509,2012
36011,Lichtervelde,4264,4248,8512,2012
36012,Moorslede,5451,5474,10925,2012
36015,Roulers,28995,29828,58823,2012
36019,Staden,5491,5460,10951,2012
37000,Arrondissement de Tielt,45619,45446,91065,2012
37002,Dentergem,4182,4157,8339,2012
37007,Meulebeke,5564,5522,11086,2012
37010,Oostrozebeke,3720,3836,7556,2012
37011,Pittem,3410,3353,6763,2012
37012,Ruiselede,2622,2552,5174,2012
37015,Tielt (Tielt),9870,10052,19922,2012
37017,Wielsbeke,4617,4571,9188,2012
37018,Wingene,7083,6866,13949,2012
37020,Ardooie,4551,4537,9088,2012
38000,Arrondissement de Furnes,29829,30946,60775,2012
38002,Alveringem,2556,2434,4990,2012
38008,La Panne,5168,5580,10748,2012
38014,Koksijde,10870,11283,22153,2012
38016,Nieuport,5628,5740,11368,2012
38025,Furnes,5607,5909,11516,2012
40000,Province de Flandre orientale,716423,738293,1454716,2012
41000,Arrondissement d'Alost,136720,141947,278667,2012
41002,Alost (Alost),40079,41774,81853,2012
41011,Denderleeuw,9318,9751,19069,2012
41018,Grammont,16113,16516,32629,2012
41024,Haaltert,8721,8988,17709,2012
41027,Herzele,8539,8685,17224,2012
41034,Lede,8899,9131,18030,2012
41048,Ninove,18233,19062,37295,2012
41063,Sint-Lievens-Houtem,4929,5056,9985,2012
41081,Zottegem,12257,13141,25398,2012
41082,Erpe-Mere,9632,9843,19475,2012
42000,Arrondissement de Termonde,96152,99206,195358,2012
42003,Berlare,7225,7465,14690,2012
42004,Buggenhout,7071,7166,14237,2012
42006,Termonde,21638,22846,44484,2012
42008,Hamme (Termonde),12094,12342,24436,2012
42010,Laarne,6060,6230,12290,2012
42011,Lebbeke,9104,9293,18397,2012
42023,Waasmunster,5231,5327,10558,2012
42025,Wetteren,11739,12391,24130,2012
42026,Wichelen,5608,5766,11374,2012
42028,Zele,10382,10380,20762,2012
43000,Arrondissement d'Eeklo,41303,41488,82791,2012
43002,Assenede,6918,7024,13942,2012
43005,Eeklo,9939,10335,20274,2012
43007,Kaprijke,3139,3179,6318,2012
43010,Maldegem,11596,11530,23126,2012
43014,Sint-Laureins,3364,3276,6640,2012
43018,Zelzate,6347,6144,12491,2012
44000,Arrondissement de Gand,263890,272014,535904,2012
44001,Aalter,9925,9935,19860,2012
44011,Deinze,14578,15146,29724,2012
44012,De Pinte,4909,5295,10204,2012
44013,Destelbergen,8670,9015,17685,2012
44019,Evergem,16513,17179,33692,2012
44020,Gavere,6165,6364,12529,2012
44021,Gand,122158,126084,248242,2012
44029,Knesselare,4150,4066,8216,2012
44034,Lochristi,10793,10986,21779,2012
44036,Lovendegem,4623,4846,9469,2012
44040,Melle,5324,5692,11016,2012
44043,Merelbeke,11494,12011,23505,2012
44045,Moerbeke (Gand),3079,3083,6162,2012
44048,Nazareth,5583,5768,11351,2012
44049,Nevele,5901,6007,11908,2012
44052,Oosterzele,6687,6733,13420,2012
44064,Sint-Martens-Latem,4099,4279,8378,2012
44072,Waarschoot,3964,4016,7980,2012
44073,Wachtebeke,3598,3684,7282,2012
44080,Zomergem,3997,4217,8214,2012
44081,Zulte,7680,7608,15288,2012
45000,Arrondissement d'Audenarde,59716,61483,121199,2012
45017,Kruishoutem,4083,4034,8117,2012
45035,Audenarde,14942,15306,30248,2012
45041,Renaix,12445,12958,25403,2012
45057,Zingem,3607,3700,7307,2012
45059,Brakel,7012,7318,14330,2012
45060,Kluisbergen,3182,3264,6446,2012
45061,Wortegem-Petegem,3117,3158,6275,2012
45062,Horebeke,987,1071,2058,2012
45063,Lierde,3239,3303,6542,2012
45064,Maarkedal,3126,3302,6428,2012
45065,Zwalm,3976,4069,8045,2012
46000,Arrondissement de Saint-Nicolas,118642,122155,240797,2012
46003,Beveren (Saint-Nicolas),23100,23652,46752,2012
46013,Kruibeke,7970,8058,16028,2012
46014,Lokeren,19687,20195,39882,2012
46020,Sint-Gillis-Waas,9322,9554,18876,2012
46021,Saint-Nicolas (Saint-Nicolas),35595,37288,72883,2012
46024,Stekene,8677,8810,17487,2012
46025,Tamise,14291,14598,28889,2012
50000,Province de Hainaut,639989,683207,1323196,2012
51000,Arrondissement d'Ath,41387,43571,84958,2012
51004,Ath,13774,14752,28526,2012
51008,Beloeil,6739,7030,13769,2012
51009,Bernissart,5651,6022,11673,2012
51012,Brugelette,1727,1774,3501,2012
51014,Chièvres,3279,3387,6666,2012
51017,Ellezelles,2875,3026,5901,2012
51019,Flobecq,1696,1787,3483,2012
51065,Frasnes-lez-Anvaing,5646,5793,11439,2012
52000,Arrondissement de Charleroi,207236,221475,428711,2012
52010,Chapelle-lez-Herlaimont,6908,7653,14561,2012
52011,Charleroi,99049,104822,203871,2012
52012,Châtelet,17303,18893,36196,2012
52015,Courcelles,14650,15852,30502,2012
52018,Farciennes,5420,5757,11177,2012
52021,Fleurus,10904,11690,22594,2012
52022,Fontaine-l'Evêque,8237,9021,17258,2012
52025,Gerpinnes,5884,6364,12248,2012
52043,Manage,11076,11425,22501,2012
52048,Montigny-le-Tilleul,4761,5364,10125,2012
52055,Pont-à-Celles,8097,8710,16807,2012
52063,Seneffe,5355,5651,11006,2012
52074,Aiseau-Presles,5150,5579,10729,2012
52075,Les Bons Villers,4442,4694,9136,2012
53000,Arrondissement de Mons,121625,132660,254285,2012
53014,Boussu,9367,10529,19896,2012
53020,Dour,8131,8790,16921,2012
53028,Frameries,10046,11207,21253,2012
53039,Hensies,3248,3530,6778,2012
53044,Jurbise,4841,5263,10104,2012
53046,Lens,2077,2200,4277,2012
53053,Mons,44678,48394,93072,2012
53065,Quaregnon,9002,9860,18862,2012
53068,Quiévrain,3194,3522,6716,2012
53070,Saint-Ghislain,10874,12130,23004,2012
53082,Colfontaine,9865,10565,20430,2012
53083,Honnelles,2505,2553,5058,2012
53084,Quévy,3797,4117,7914,2012
54000,Arrondissement de Mouscron,35725,38170,73895,2012
54007,Mouscron,27084,28927,56011,2012
54010,Comines-Warneton,8641,9243,17884,2012
55000,Arrondissement de Soignies,89666,95495,185161,2012
55004,Braine-le-Comte,10341,10986,21327,2012
55010,Enghien,6361,6730,13091,2012
55022,La Louvière,38062,40712,78774,2012
55023,Lessines,8918,9459,18377,2012
55035,Le Roeulx,3986,4205,8191,2012
55039,Silly,4044,4105,8149,2012
55040,Soignies,12722,13780,26502,2012
55050,Ecaussinnes,5232,5518,10750,2012
56000,Arrondissement de Thuin,73036,77370,150406,2012
56001,Anderlues,5742,6153,11895,2012
56005,Beaumont,3483,3577,7060,2012
56011,Binche,15758,17244,33002,2012
56016,Chimay,4827,5020,9847,2012
56022,Erquelinnes,4733,4989,9722,2012
56029,Froidchapelle,1923,1908,3831,2012
56044,Lobbes,2781,2912,5693,2012
56049,Merbes-le-Château,2119,2132,4251,2012
56051,Momignies,2595,2701,5296,2012
56078,Thuin,7118,7447,14565,2012
56085,Estinnes,3818,3932,7750,2012
56086,Ham-sur-Heure-Nalinnes,6496,6968,13464,2012
56087,Morlanwelz,9197,9921,19118,2012
56088,Sivry-Rance,2446,2466,4912,2012
57000,Arrondissement de Tournai,71314,74466,145780,2012
57003,Antoing,3726,3958,7684,2012
57018,Celles (Tournai),2767,2786,5553,2012
57027,Estaimpuis,4921,5145,10066,2012
57062,Pecq,2758,2794,5552,2012
57064,Péruwelz,8390,8826,17216,2012
57072,Rumes,2513,2621,5134,2012
57081,Tournai,34004,35589,69593,2012
57093,Brunehaut,3901,3988,7889,2012
57094,Leuze-en-Hainaut,6544,6970,13514,2012
57095,Mont-de-l'Enclus,1790,1789,3579,2012
60000,Province de Liège,528005,555395,1083400,2012
61000,Arrondissement de Huy,53858,55870,109728,2012
61003,Amay,6739,7124,13863,2012
61010,Burdinne,1492,1494,2986,2012
61012,Clavier,2211,2251,4462,2012
61019,Ferrières,2365,2350,4715,2012
61024,Hamoir,1876,1922,3798,2012
61028,Héron,2451,2549,5000,2012
61031,Huy,10291,10914,21205,2012
61039,Marchin,2596,2635,5231,2012
61041,Modave,2013,2016,4029,2012
61043,Nandrin,2787,2940,5727,2012
61048,Ouffet,1377,1372,2749,2012
61063,Verlaine,1947,1971,3918,2012
61068,Villers-Le-Bouillet,3117,3193,6310,2012
61072,Wanze,6441,6794,13235,2012
61079,Anthisnes,2053,2044,4097,2012
61080,Engis,2816,2993,5809,2012
61081,Tinlot,1286,1308,2594,2012
62000,Arrondissement de Liège,296997,315743,612740,2012
62003,Ans,13175,14594,27769,2012
62006,Awans,4292,4706,8998,2012
62009,Aywaille,5790,5899,11689,2012
62011,Bassenge,4363,4443,8806,2012
62015,Beyne-Heusay,5756,6239,11995,2012
62022,Chaudfontaine,9945,10999,20944,2012
62026,Comblain-au-Pont,2603,2755,5358,2012
62027,Dalhem,3454,3542,6996,2012
62032,Esneux,6379,6849,13228,2012
62038,Fléron,7683,8537,16220,2012
62051,Herstal,18597,20175,38772,2012
62060,Juprelle,4497,4500,8997,2012
62063,Liège,96311,99265,195576,2012
62079,Oupeye,11642,12660,24302,2012
62093,Saint-Nicolas (Liège),11029,12291,23320,2012
62096,Seraing,30381,33194,63575,2012
62099,Soumagne,8004,8298,16302,2012
62100,Sprimont,6766,7200,13966,2012
62108,Visé,8348,8985,17333,2012
62118,Grâce-Hollogne,10687,11322,22009,2012
62119,Blégny,6473,6657,13130,2012
62120,Flémalle,12127,13466,25593,2012
62121,Neupré,4730,5056,9786,2012
62122,Trooz,3965,4111,8076,2012
63000,Arrondissement de Verviers,139485,144183,283668,2012
63001,Amblève,2776,2683,5459,2012
63003,Aubel,2015,2123,4138,2012
63004,Baelen,2154,2158,4312,2012
63012,Bullange,2830,2702,5532,2012
63013,Butgenbach,2881,2850,5731,2012
63020,Dison,7456,7686,15142,2012
63023,Eupen,9247,9702,18949,2012
63035,Herve,8323,8843,17166,2012
63038,Jalhay,4190,4204,8394,2012
63040,La Calamine,5388,5486,10874,2012
63045,Lierneux,1762,1731,3493,2012
63046,Limbourg,2874,2902,5776,2012
63048,Lontzen,2756,2760,5516,2012
63049,Malmedy,5942,6394,12336,2012
63057,Olne,1920,1898,3818,2012
63058,Pepinster,4739,4987,9726,2012
63061,Raeren,5202,5416,10618,2012
63067,Saint-Vith,4733,4718,9451,2012
63072,Spa,5055,5524,10579,2012
63073,Stavelot,3446,3449,6895,2012
63075,Stoumont,1529,1550,3079,2012
63076,Theux,5870,6122,11992,2012
63079,Verviers,27106,28830,55936,2012
63080,Waimes,3571,3539,7110,2012
63084,Welkenraedt,4756,4947,9703,2012
63086,Trois-Ponts,1251,1291,2542,2012
63087,Burg-Reuland,2032,1966,3998,2012
63088,Plombières,4930,4977,9907,2012
63089,Thimister-Clermont,2751,2745,5496,2012
64000,Arrondissement de Waremme,37665,39599,77264,2012
64008,Berloz,1436,1488,2924,2012
64015,Braives,2946,3002,5948,2012
64021,Crisnée,1493,1594,3087,2012
64023,Donceel,1505,1457,2962,2012
64025,Fexhe-le-Haut-Clocher,1601,1623,3224,2012
64029,Geer,1572,1627,3199,2012
64034,Hannut,7546,8037,15583,2012
64047,Lincent,1574,1626,3200,2012
64056,Oreye,1760,1875,3635,2012
64063,Remicourt,2766,2943,5709,2012
64065,Saint-Georges-sur-Meuse,3173,3356,6529,2012
64074,Waremme,7055,7714,14769,2012
64075,Wasseiges,1348,1370,2718,2012
64076,Faimes,1890,1887,3777,2012
70000,Province de Limbourg,423387,426017,849404,2012
71000,Arrondissement de Hasselt,205570,208831,414401,2012
71002,As,4018,3986,8004,2012
71004,Beringen,21812,21849,43661,2012
71011,Diepenbeek,9231,9146,18377,2012
71016,Genk,32197,33067,65264,2012
71017,Gingelom,4128,4117,8245,2012
71020,Halen,4652,4700,9352,2012
71022,Hasselt,36528,38060,74588,2012
71024,Herck-la-Ville,6101,6215,12316,2012
71034,Bourg-Léopold,7598,7574,15172,2012
71037,Lummen,7234,7124,14358,2012
71045,Nieuwerkerken (Hasselt),3336,3355,6691,2012
71047,Opglabbeek,5114,5048,10162,2012
71053,Saint-Trond,19579,20168,39747,2012
71057,Tessenderlo,8982,9125,18107,2012
71066,Zonhoven,10360,10527,20887,2012
71067,Zutendaal,3550,3524,7074,2012
71069,Ham,5199,5194,10393,2012
71070,Heusden-Zolder,15951,16052,32003,2012
72000,Arrondissement de Maaseik,118352,116953,235305,2012
72003,Bocholt,6353,6376,12729,2012
72004,Bree,7656,7723,15379,2012
72018,Kinrooi,6269,5983,12252,2012
72020,Lommel,16760,16649,33409,2012
72021,Maaseik,12413,12415,24828,2012
72025,Neerpelt,8350,8336,16686,2012
72029,Overpelt,7282,7118,14400,2012
72030,Peer,8206,7988,16194,2012
72037,Hamont-Achel,7222,7003,14225,2012
72038,Hechtel-Eksel,6055,5885,11940,2012
72039,Houthalen-Helchteren,15179,15177,30356,2012
72040,Meeuwen-Gruitrode,6625,6335,12960,2012
72041,Dilsen-Stokkem,9982,9965,19947,2012
73000,Arrondissement de Tongres,99465,100233,199698,2012
73001,Alken,5686,5629,11315,2012
73006,Bilzen,15541,15817,31358,2012
73009,Looz,5244,5251,10495,2012
73022,Heers,3531,3572,7103,2012
73028,Herstappe,48,39,87,2012
73032,Hoeselt,4787,4801,9588,2012
73040,Kortessem,4211,4189,8400,2012
73042,Lanaken,12930,12669,25599,2012
73066,Riemst,8130,8135,16265,2012
73083,Tongres,15005,15552,30557,2012
73098,Wellen,3693,3712,7405,2012
73107,Maasmechelen,18550,18819,37369,2012
73109,Fourons,2109,2048,4157,2012
80000,Province de Luxembourg,135680,137958,273638,2012
81000,Arrondissement d'Arlon,29431,29773,59204,2012
81001,Arlon,14094,14195,28289,2012
81003,Attert,2581,2585,5166,2012
81004,Aubange,7905,8126,16031,2012
81013,Martelange,859,860,1719,2012
81015,Messancy,3992,4007,7999,2012
82000,Arrondissement de Bastogne,22754,22951,45705,2012
82003,Bastogne,7467,7631,15098,2012
82005,Bertogne,1619,1593,3212,2012
82009,Fauvillers,1083,1133,2216,2012
82014,Houffalize,2544,2500,5044,2012
82032,Vielsalm,3708,3760,7468,2012
82036,Vaux-sur-Sûre,2629,2606,5235,2012
82037,Gouvy,2493,2524,5017,2012
82038,Sainte-Ode,1211,1204,2415,2012
83000,Arrondissement de Marche-en-Famenne,27464,27764,55228,2012
83012,Durbuy,5533,5674,11207,2012
83013,Erezée,1559,1530,3089,2012
83028,Hotton,2713,2735,5448,2012
83031,La Roche-en-Ardenne,2111,2136,4247,2012
83034,Marche-en-Famenne,8578,8841,17419,2012
83040,Nassogne,2699,2607,5306,2012
83044,Rendeux,1245,1257,2502,2012
83049,Tenneville,1348,1349,2697,2012
83055,Manhay,1678,1635,3313,2012
84000,Arrondissement de Neufchâteau,30102,30689,60791,2012
84009,Bertrix,4192,4302,8494,2012
84010,Bouillon,2649,2778,5427,2012
84016,Daverdisse,696,709,1405,2012
84029,Herbeumont,777,782,1559,2012
84033,Léglise,2430,2366,4796,2012
84035,Libin,2438,2470,4908,2012
84043,Neufchâteau (Neufchâteau),3622,3655,7277,2012
84050,Paliseul,2604,2616,5220,2012
84059,Saint-Hubert,2826,2821,5647,2012
84068,Tellin,1224,1254,2478,2012
84075,Wellin,1454,1547,3001,2012
84077,Libramont-Chevigny,5190,5389,10579,2012
85000,Arrondissement de Virton,25929,26781,52710,2012
85007,Chiny,2553,2614,5167,2012
85009,Etalle,2831,2853,5684,2012
85011,Florenville,2691,2821,5512,2012
85024,Meix-devant-Virton,1357,1385,2742,2012
85026,Musson,2186,2245,4431,2012
85034,Saint-Léger (Virton),1663,1698,3361,2012
85039,Tintigny,1981,1988,3969,2012
85045,Virton,5549,5959,11508,2012
85046,Habay,4109,4151,8260,2012
85047,Rouvroy,1009,1067,2076,2012
90000,Province de Namur,234559,245546,480105,2012
91000,Arrondissement de Dinant,52795,54798,107593,2012
91005,Anhée,3478,3593,7071,2012
91013,Beauraing,4288,4570,8858,2012
91015,Bièvre,1601,1617,3218,2012
91030,Ciney,7529,8132,15661,2012
91034,Dinant,6568,7016,13584,2012
91054,Gedinne,2168,2289,4457,2012
91059,Hamois,3555,3515,7070,2012
91064,Havelange,2481,2570,5051,2012
91072,Houyet,2264,2382,4646,2012
91103,Onhaye,1561,1587,3148,2012
91114,Rochefort,6127,6347,12474,2012
91120,Somme-Leuze,2512,2515,5027,2012
91141,Yvoir,4400,4482,8882,2012
91142,Hastière,2906,2797,5703,2012
91143,Vresse-sur-Semois,1357,1386,2743,2012
92000,Arrondissement de Namur,149503,157169,306672,2012
92003,Andenne,12570,13132,25702,2012
92006,Assesse,3345,3348,6693,2012
92035,Eghezée,7556,7859,15415,2012
92045,Floreffe,3874,4009,7883,2012
