code_ins,lieu_de_residence,hommes,femmes,total,annee
73000,Arrondissement de Tongres,99012,99784,198796,2011
73001,Alken,5678,5599,11277,2011
73006,Bilzen,15494,15732,31226,2011
73009,Looz,5193,5257,10450,2011
73022,Heers,3511,3579,7090,2011
73028,Herstappe,47,38,85,2011
73032,Hoeselt,4776,4826,9602,2011
73040,Kortessem,4169,4153,8322,2011
73042,Lanaken,12898,12594,25492,2011
73066,Riemst,8107,8103,16210,2011
73083,Tongres,14867,15434,30301,2011
73098,Wellen,3697,3686,7383,2011
73107,Maasmechelen,18458,18719,37177,2011
73109,Fourons,2117,2064,4181,2011
80000,Province de Luxembourg,134501,136851,271352,2011
81000,Arrondissement d'Arlon,29021,29442,58463,2011
81001,Arlon,13927,14059,27986,2011
81003,Attert,2546,2576,5122,2011
81004,Aubange,7786,8049,15835,2011
81013,Martelange,847,835,1682,2011
81015,Messancy,3915,3923,7838,2011
82000,Arrondissement de Bastogne,22661,22792,45453,2011
82003,Bastogne,7442,7609,15051,2011
82005,Bertogne,1600,1576,3176,2011
82009,Fauvillers,1096,1134,2230,2011
82014,Houffalize,2535,2473,5008,2011
82032,Vielsalm,3750,3755,7505,2011
82036,Vaux-sur-Sûre,2573,2552,5125,2011
82037,Gouvy,2445,2486,4931,2011
82038,Sainte-Ode,1220,1207,2427,2011
83000,Arrondissement de Marche-en-Famenne,27254,27543,54797,2011
83012,Durbuy,5446,5626,11072,2011
83013,Erezée,1555,1508,3063,2011
83028,Hotton,2641,2667,5308,2011
83031,La Roche-en-Ardenne,2158,2146,4304,2011
83034,Marche-en-Famenne,8582,8813,17395,2011
83040,Nassogne,2637,2570,5207,2011
83044,Rendeux,1228,1231,2459,2011
83049,Tenneville,1336,1354,2690,2011
83055,Manhay,1671,1628,3299,2011
84000,Arrondissement de Neufchâteau,29836,30532,60368,2011
84009,Bertrix,4141,4272,8413,2011
84010,Bouillon,2654,2810,5464,2011
84016,Daverdisse,696,709,1405,2011
84029,Herbeumont,760,797,1557,2011
84033,Léglise,2396,2334,4730,2011
84035,Libin,2399,2451,4850,2011
84043,Neufchâteau (Neufchâteau),3510,3580,7090,2011
84050,Paliseul,2603,2604,5207,2011
84059,Saint-Hubert,2841,2859,5700,2011
84068,Tellin,1234,1259,2493,2011
84075,Wellin,1454,1546,3000,2011
84077,Libramont-Chevigny,5148,5311,10459,2011
85000,Arrondissement de Virton,25729,26542,52271,2011
85007,Chiny,2554,2593,5147,2011
85009,Etalle,2801,2795,5596,2011
85011,Florenville,2683,2800,5483,2011
85024,Meix-devant-Virton,1361,1377,2738,2011
85026,Musson,2145,2264,4409,2011
85034,Saint-Léger (Virton),1626,1664,3290,2011
85039,Tintigny,1932,1966,3898,2011
85045,Virton,5521,5897,11418,2011
85046,Habay,4099,4119,8218,2011
85047,Rouvroy,1007,1067,2074,2011
90000,Province de Namur,232632,244203,476835,2011
91000,Arrondissement de Dinant,52469,54630,107099,2011
91005,Anhée,3432,3600,7032,2011
91013,Beauraing,4251,4577,8828,2011
91015,Bièvre,1587,1584,3171,2011
91030,Ciney,7543,8169,15712,2011
91034,Dinant,6530,6990,13520,2011
91054,Gedinne,2171,2294,4465,2011
91059,Hamois,3497,3485,6982,2011
91064,Havelange,2496,2561,5057,2011
91072,Houyet,2243,2314,4557,2011
91103,Onhaye,1549,1575,3124,2011
91114,Rochefort,6077,6301,12378,2011
91120,Somme-Leuze,2472,2486,4958,2011
91141,Yvoir,4389,4492,8881,2011
91142,Hastière,2865,2793,5658,2011
91143,Vresse-sur-Semois,1367,1409,2776,2011
92000,Arrondissement de Namur,148180,156107,304287,2011
92003,Andenne,12454,13057,25511,2011
92006,Assesse,3298,3312,6610,2011
92035,Eghezée,7490,7777,15267,2011
