code_ins,lieu_de_residence,hommes,femmes,total,annee
01000,Belgique,5066885,5288959,10355844,2003
02000,Région flamande,2956558,3038995,5995553,2003
03000,Région wallonne,1633635,1734615,3368250,2003
04000,Région de Bruxelles-Capitale,476692,515349,992041,2003
10000,Province d'Anvers,819564,841555,1661119,2003
11000,Arrondissement d'Anvers,461013,479668,940681,2003
11001,Aartselaar,7063,7254,14317,2003
11002,Anvers,220688,231786,452474,2003
11004,Boechout,6017,5957,11974,2003
11005,Boom,7440,7890,15330,2003
11007,Borsbeek,4963,5335,10298,2003
11008,Brasschaat,18257,18926,37183,2003
11009,Brecht,12805,12802,25607,2003
11013,Edegem,10641,11323,21964,2003
11016,Essen,8354,8343,16697,2003
11018,Hemiksem,4575,4744,9319,2003
11021,Hove (Anvers),3977,4185,8162,2003
11022,Kalmthout,8550,8860,17410,2003
11023,Kapellen (Anvers),12682,13199,25881,2003
11024,Kontich,9960,10179,20139,2003
11025,Lint,3966,4011,7977,2003
11029,Mortsel,11827,12842,24669,2003
11030,Niel,4224,4366,8590,2003
11035,Ranst,8831,8731,17562,2003
11037,Rumst,7206,7283,14489,2003
11038,Schelle,3780,3890,7670,2003
11039,Schilde,9574,10012,19586,2003
11040,Schoten,16068,16995,33063,2003
11044,Stabroek,8565,8747,17312,2003
11050,Wijnegem,4208,4582,8790,2003
11052,Wommelgem,5841,6007,11848,2003
11053,Wuustwezel,8987,8906,17893,2003
11054,Zandhoven,6116,6083,12199,2003
11055,Zoersel,9953,10353,20306,2003
11056,Zwijndrecht,8865,9049,17914,2003
11057,Malle,7030,7028,14058,2003
12000,Arrondissement de Malines,151898,156767,308665,2003
12002,Berlaar,5114,5172,10286,2003
12005,Bonheiden,6918,7323,14241,2003
12007,Bornem,9874,10065,19939,2003
12009,Duffel,7798,8211,16009,2003
12014,Heist-op-den-Berg,18688,18967,37655,2003
12021,Lierre,15884,16759,32643,2003
12025,Malines,37305,39180,76485,2003
12026,Nijlen,10282,10331,20613,2003
12029,Putte,7751,7648,15399,2003
12030,Puurs,7933,7926,15859,2003
12034,Sint-Amands,3801,3803,7604,2003
12035,Sint-Katelijne-Waver,9483,9762,19245,2003
12040,Willebroek,11067,11620,22687,2003
13000,Arrondissement de Turnhout,206653,205120,411773,2003
13001,Arendonk,6068,5972,12040,2003
13002,Baerle-Duc,1110,1125,2235,2003
13003,Balen,9949,9767,19716,2003
13004,Beerse,8012,8079,16091,2003
13006,Dessel,4345,4262,8607,2003
13008,Geel,17233,17117,34350,2003
13010,Grobbendonk,5330,5269,10599,2003
13011,Herentals,12651,13038,25689,2003
13012,Herenthout,4177,4147,8324,2003
13013,Herselt,6937,6616,13553,2003
13014,Hoogstraten,9323,8878,18201,2003
13016,Hulshout,4409,4533,8942,2003
13017,Kasterlee,8999,8701,17700,2003
13019,Lille,7703,7555,15258,2003
13021,Meerhout,4659,4617,9276,2003
13023,Merksplas,4132,3912,8044,2003
13025,Mol,16017,16153,32170,2003
13029,Olen,5545,5464,11009,2003
13031,Oud-Turnhout,6238,6185,12423,2003
13035,Ravels,6764,6583,13347,2003
13036,Retie,5094,4863,9957,2003
13037,Rijkevorsel,5333,5180,10513,2003
13040,Turnhout,19275,19960,39235,2003
13044,Vorselaar,3633,3676,7309,2003
13046,Vosselaar,5069,5017,10086,2003
13049,Westerlo,11262,11069,22331,2003
13053,Laakdal,7386,7382,14768,2003
20001,Province du Brabant flamand,503417,524422,1027839,2003
20002,Province du Brabant wallon,174029,183983,358012,2003
21000,Arrondissement de Bruxelles-Capitale,476692,515349,992041,2003
21001,Anderlecht,44479,47280,91759,2003
21002,Auderghem,13567,15425,28992,2003
21003,Berchem-Sainte-Agathe,9131,10347,19478,2003
21004,Bruxelles,69708,69793,139501,2003
21005,Etterbeek,19312,21707,41019,2003
21006,Evere,15182,17521,32703,2003
21007,Forest (Bruxelles-Capitale),22481,24832,47313,2003
21008,Ganshoren,9043,11204,20247,2003
21009,Ixelles,37021,38820,75841,2003
21010,Jette,19279,22290,41569,2003
21011,Koekelberg,8139,8882,17021,2003
21012,Molenbeek-Saint-Jean,37625,38552,76177,2003
21013,Saint-Gilles,22001,21394,43395,2003
21014,Saint-Josse-ten-Noode,11752,11318,23070,2003
21015,Schaerbeek,53566,55572,109138,2003
21016,Uccle,34515,40918,75433,2003
21017,Watermael-Boitsfort,11243,13177,24420,2003
21018,Woluwe-Saint-Lambert,21232,25993,47225,2003
21019,Woluwe-Saint-Pierre,17416,20324,37740,2003
23000,Arrondissement de Hal-Vilvorde,275383,290376,565759,2003
23002,Asse,13831,14708,28539,2003
23003,Beersel,11315,11793,23108,2003
23009,Biévène,944,1008,1952,2003
23016,Dilbeek,18580,20136,38716,2003
23023,Gammerages,3869,4013,7882,2003
23024,Gooik,4427,4478,8905,2003
23025,Grimbergen,15969,17271,33240,2003
23027,Hal (Hal-Vilvorde),16608,17516,34124,2003
23032,Herne,3140,3232,6372,2003
23033,Hoeilaart,4902,5149,10051,2003
23038,Kampenhout,5306,5496,10802,2003
23039,Kapelle-op-den-Bos,4354,4459,8813,2003
23044,Liedekerke,5832,6037,11869,2003
23045,Londerzeel,8469,8716,17185,2003
23047,Machelen (Hal-Vilvorde),5800,6267,12067,2003
23050,Meise,9042,9440,18482,2003
23052,Merchtem,7209,7227,14436,2003
23060,Opwijk,5807,6049,11856,2003
23062,Overijse,11561,12178,23739,2003
23064,Pepingen,2119,2161,4280,2003
23077,Sint-Pieters-Leeuw,14717,15560,30277,2003
23081,Steenokkerzeel,5194,5352,10546,2003
23086,Ternat,7138,7375,14513,2003
23088,Vilvorde,17423,18610,36033,2003
23094,Zaventem,13470,14288,27758,2003
23096,Zemst,10291,10684,20975,2003
23097,Roosdaal,5207,5432,10639,2003
23098,Drogenbos,2213,2556,4769,2003
23099,Kraainem,6250,6673,12923,2003
23100,Linkebeek,2333,2464,4797,2003
23101,Rhode-Saint-Genèse,8705,9181,17886,2003
23102,Wemmel,6835,7473,14308,2003
23103,Wezembeek-Oppem,6446,7064,13510,2003
23104,Lennik,4334,4406,8740,2003
23105,Affligem,5743,5924,11667,2003
24000,Arrondissement de Louvain,228034,234046,462080,2003
24001,Aarschot,13581,14083,27664,2003
24007,Begijnendijk,4562,4580,9142,2003
24008,Bekkevoort,2876,2864,5740,2003
24009,Bertem,4379,4619,8998,2003
24011,Bierbeek,4473,4485,8958,2003
24014,Boortmeerbeek,5711,5752,11463,2003
24016,Boutersem,3719,3733,7452,2003
24020,Diest,11081,11302,22383,2003
24028,Geetbets,2901,2858,5759,2003
24033,Haacht,6523,6816,13339,2003
24038,Herent,9370,9732,19102,2003
24041,Hoegaarden,2950,3109,6059,2003
24043,Holsbeek,4459,4501,8960,2003
24045,Huldenberg,4403,4606,9009,2003
24048,Keerbergen,6034,6162,12196,2003
24054,Kortenaken,3722,3702,7424,2003
24055,Kortenberg,8676,9005,17681,2003
24059,Landen,7024,7342,14366,2003
24062,Louvain,44612,45794,90406,2003
24066,Lubbeek,6790,6816,13606,2003
24086,Oud-Heverlee,5299,5306,10605,2003
24094,Rotselaar,7373,7416,14789,2003
24104,Tervuren,9914,10408,20322,2003
24107,Tirlemont,15267,16267,31534,2003
24109,Tremelo,6776,6825,13601,2003
24130,Léau,3833,3999,7832,2003
24133,Linter,3460,3508,6968,2003
24134,Montaigu-Zichem,10788,10945,21733,2003
24135,Tielt-Winge,4938,4960,9898,2003
24137,Glabbeek,2540,2551,5091,2003
25000,Arrondissement de Nivelles,174029,183983,358012,2003
25005,Beauvechain,3155,3117,6272,2003
25014,Braine-l'Alleud,17484,18710,36194,2003
25015,Braine-le-Château,4532,4780,9312,2003
