code_ins,lieu_de_residence,hommes,femmes,total,annee
01000,Belgique,5677211,5844027,11521238,2021
02000,Région flamande,3293617,3359445,6653062,2021
03000,Région wallonne,1784520,1863686,3648206,2021
04000,Région de Bruxelles-Capitale,599074,620896,1219970,2021
10000,Province d'Anvers,931025,944499,1875524,2021
11000,Arrondissement d'Anvers,525646,534193,1059839,2021
11001,Aartselaar,7169,7286,14455,2021
11002,Anvers,265213,264204,529417,2021
11004,Boechout,6587,6940,13527,2021
11005,Boom,9337,9462,18799,2021
11007,Borsbeek,5349,5728,11077,2021
11008,Brasschaat,18328,19883,38211,2021
11009,Brecht,14835,14974,29809,2021
11013,Edegem,10734,11510,22244,2021
11016,Essen,9577,9619,19196,2021
11018,Hemiksem,5860,5862,11722,2021
11021,Hove (Anvers),3996,4291,8287,2021
11022,Kalmthout,9280,9740,19020,2021
11023,Kapellen (Anvers),13299,13858,27157,2021
11024,Kontich,10465,10795,21260,2021
11025,Lint,4241,4334,8575,2021
11029,Mortsel,12708,13462,26170,2021
11030,Niel,5228,5265,10493,2021
11035,Ranst,9626,9623,19249,2021
11037,Rumst,7521,7625,15146,2021
11038,Schelle,4142,4417,8559,2021
11039,Schilde,9744,10181,19925,2021
11040,Schoten,16516,17775,34291,2021
11044,Stabroek,9282,9398,18680,2021
11050,Wijnegem,4865,5219,10084,2021
11052,Wommelgem,6434,6557,12991,2021
11053,Wuustwezel,10733,10613,21346,2021
11054,Zandhoven,6524,6600,13124,2021
11055,Zoersel,10860,11282,22142,2021
11056,Zwijndrecht,9458,9805,19263,2021
11057,Malle,7735,7885,15620,2021
12000,Arrondissement de Malines,171373,177166,348539,2021
12002,Berlaar,5809,5901,11710,2021
12005,Bonheiden,7368,7809,15177,2021
12007,Bornem,10570,10858,21428,2021
12009,Duffel,8713,9001,17714,2021
12014,Heist-op-den-Berg,21261,21835,43096,2021
12021,Lierre,17990,18933,36923,2021
12025,Malines,42534,44377,86911,2021
