code_ins,lieu_de_residence,hommes,femmes,total,annee
13031,Oud-Turnhout,6006,6034,12040,1994
13035,Ravels,6135,5970,12105,1994
13036,Retie,4778,4538,9316,1994
13037,Rijkevorsel,5104,4824,9928,1994
13040,Turnhout,18976,19558,38534,1994
13044,Vorselaar,3488,3576,7064,1994
13046,Vosselaar,4808,4723,9531,1994
13049,Westerlo,10678,10346,21024,1994
13053,Laakdal,7359,7140,14499,1994
20001,Province du Brabant flamand,486171,503081,989252,1994
20002,Province du Brabant wallon,162431,170529,332960,1994
21000,Arrondissement de Bruxelles-Capitale,449335,499703,949038,1994
21001,Anderlecht,42109,46002,88111,1994
21002,Auderghem,13433,15535,28968,1994
21003,Berchem-Sainte-Agathe,8646,9958,18604,1994
21004,Bruxelles,66154,68670,134824,1994
21005,Etterbeek,17690,20832,38522,1994
21006,Evere,13367,15778,29145,1994
21007,Forest (Bruxelles-Capitale),21480,24373,45853,1994
21008,Ganshoren,9104,11138,20242,1994
21009,Ixelles,34669,37486,72155,1994
21010,Jette,17609,20890,38499,1994
21011,Koekelberg,7610,8474,16084,1994
21012,Molenbeek-Saint-Jean,32996,35147,68143,1994
21013,Saint-Gilles,20956,21471,42427,1994
21014,Saint-Josse-ten-Noode,10603,10835,21438,1994
21015,Schaerbeek,49303,53089,102392,1994
21016,Uccle,33724,40156,73880,1994
21017,Watermael-Boitsfort,11295,13135,24430,1994
21018,Woluwe-Saint-Lambert,21097,26242,47339,1994
21019,Woluwe-Saint-Pierre,17490,20492,37982,1994
23000,Arrondissement de Hal-Vilvorde,267599,278968,546567,1994
23002,Asse,13365,13998,27363,1994
23003,Beersel,11060,11492,22552,1994
23009,Biévène,932,958,1890,1994
23016,Dilbeek,18284,19014,37298,1994
23023,Gammerages,3684,3760,7444,1994
23024,Gooik,4132,4125,8257,1994
23025,Grimbergen,15812,16827,32639,1994
23027,Hal (Hal-Vilvorde),16375,17112,33487,1994
23032,Herne,3076,3180,6256,1994
23033,Hoeilaart,4728,4888,9616,1994
23038,Kampenhout,5106,5235,10341,1994
23039,Kapelle-op-den-Bos,4405,4390,8795,1994
23044,Liedekerke,5727,5870,11597,1994
23045,Londerzeel,8466,8641,17107,1994
23047,Machelen (Hal-Vilvorde),5583,5895,11478,1994
23050,Meise,8640,8900,17540,1994
23052,Merchtem,6757,6806,13563,1994
23060,Opwijk,5720,5835,11555,1994
23062,Overijse,11424,11958,23382,1994
23064,Pepingen,1984,2008,3992,1994
23077,Sint-Pieters-Leeuw,14451,15200,29651,1994
23081,Steenokkerzeel,4942,5156,10098,1994
23086,Ternat,6916,6958,13874,1994
23088,Vilvorde,16065,17222,33287,1994
23094,Zaventem,12811,13595,26406,1994
23096,Zemst,9655,9961,19616,1994
23097,Roosdaal,5073,5199,10272,1994
23098,Drogenbos,2266,2489,4755,1994
23099,Kraainem,6264,6519,12783,1994
23100,Linkebeek,2234,2358,4592,1994
23101,Rhode-Saint-Genèse,8734,9060,17794,1994
23102,Wemmel,6587,7209,13796,1994
23103,Wezembeek-Oppem,6487,6945,13432,1994
23104,Lennik,4074,4248,8322,1994
23105,Affligem,5780,5957,11737,1994
24000,Arrondissement de Louvain,218572,224113,442685,1994
24001,Aarschot,13392,13528,26920,1994
24007,Begijnendijk,4283,4348,8631,1994
24008,Bekkevoort,2757,2698,5455,1994
24009,Bertem,4244,4421,8665,1994
24011,Bierbeek,4353,4393,8746,1994
24014,Boortmeerbeek,5524,5487,11011,1994
24016,Boutersem,3437,3362,6799,1994
24020,Diest,10682,10897,21579,1994
24028,Geetbets,2843,2833,5676,1994
24033,Haacht,6204,6331,12535,1994
24038,Herent,8879,9210,18089,1994
24041,Hoegaarden,2778,2925,5703,1994
24043,Holsbeek,4088,4030,8118,1994
24045,Huldenberg,4009,4305,8314,1994
24048,Keerbergen,5660,5692,11352,1994
24054,Kortenaken,3755,3663,7418,1994
24055,Kortenberg,8154,8480,16634,1994
24059,Landen,6886,7256,14142,1994
24062,Louvain,41992,44336,86328,1994
24066,Lubbeek,6505,6479,12984,1994
24086,Oud-Heverlee,5172,5117,10289,1994
24094,Rotselaar,6866,6866,13732,1994
24104,Tervuren,9621,9982,19603,1994
24107,Tirlemont,15364,16273,31637,1994
24109,Tremelo,6191,6061,12252,1994
24130,Léau,3858,3870,7728,1994
24133,Linter,3299,3360,6659,1994
24134,Montaigu-Zichem,10582,10703,21285,1994
24135,Tielt-Winge,4751,4809,9560,1994
24137,Glabbeek,2443,2398,4841,1994
25000,Arrondissement de Nivelles,162431,170529,332960,1994
25005,Beauvechain,3026,3009,6035,1994
25014,Braine-l'Alleud,16383,17419,33802,1994
25015,Braine-le-Château,4111,4255,8366,1994
25018,Chaumont-Gistoux,4567,4708,9275,1994
25023,Court-Saint-Etienne,3948,4073,8021,1994
25031,Genappe,6574,6725,13299,1994
25037,Grez-Doiceau,5384,5695,11079,1994
25043,Incourt,1830,1843,3673,1994
25044,Ittre,2620,2773,5393,1994
25048,Jodoigne,5162,5584,10746,1994
25050,La Hulpe,3362,3609,6971,1994
25068,Mont-Saint-Guibert,2687,2722,5409,1994
25072,Nivelles,11203,12232,23435,1994
25084,Perwez (Nivelles),3212,3386,6598,1994
25091,Rixensart,10248,10896,21144,1994
25105,Tubize,10306,10708,21014,1994
25107,Villers-la-Ville,4224,4324,8548,1994
25110,Waterloo,13391,14481,27872,1994
25112,Wavre,14211,15205,29416,1994
25117,Chastre,2923,3099,6022,1994
25118,Hélécine,1425,1469,2894,1994
25119,Lasne,6553,6681,13234,1994
25120,Orp-Jauche,3284,3516,6800,1994
25121,Ottignies-Louvain-la-Neuve,12269,12247,24516,1994
25122,Ramillies,2404,2467,4871,1994
25123,Rebecq,4613,4901,9514,1994
25124,Walhain,2511,2502,5013,1994
30000,Province de Flandre occidentale,552078,567007,1119085,1994
31000,Arrondissement de Bruges,131173,135999,267172,1994
31003,Beernem,7323,6861,14184,1994
31004,Blankenberge,8251,8950,17201,1994
31005,Bruges,56704,60020,116724,1994
31006,Damme,5407,5429,10836,1994
31012,Jabbeke,6438,6405,12843,1994
31022,Oostkamp,10349,10419,20768,1994
31033,Torhout,9207,9234,18441,1994
31040,Zedelgem,10553,10571,21124,1994
31042,Zuienkerke,1386,1339,2725,1994
31043,Knokke-Heist,15555,16771,32326,1994
32000,Arrondissement de Dixmude,23925,23779,47704,1994
32003,Dixmude,7667,7718,15385,1994
32006,Houthulst,4395,4431,8826,1994
32010,Koekelare,4036,3919,7955,1994
32011,Kortemark,6240,6138,12378,1994
32030,Lo-Reninge,1587,1573,3160,1994
33000,Arrondissement d'Ypres,51625,52706,104331,1994
33011,Ypres,17289,18145,35434,1994
33016,Messines,518,492,1010,1994
33021,Poperinge,9524,9692,19216,1994
33029,Wervik,8816,9098,17914,1994
33037,Zonnebeke,5578,5555,11133,1994
33039,Heuvelland,4336,4181,8517,1994
33040,Langemark-Poelkapelle,3751,3723,7474,1994
33041,Vleteren,1813,1820,3633,1994
34000,Arrondissement de Courtrai,137673,140762,278435,1994
34002,Anzegem,6681,6647,13328,1994
34003,Avelgem,4483,4603,9086,1994
34009,Deerlijk,5665,5704,11369,1994
34013,Harelbeke,13015,13073,26088,1994
34022,Courtrai,37296,38900,76196,1994
34023,Kuurne,6432,6419,12851,1994
34025,Lendelede,2723,2742,5465,1994
34027,Menin,15801,16621,32422,1994
34040,Waregem,17634,17940,35574,1994
34041,Wevelgem,15469,15545,31014,1994
34042,Zwevegem,11537,11628,23165,1994
34043,Espierres-Helchin,937,940,1877,1994
35000,Arrondissement d'Ostende,68457,72226,140683,1994
35002,Bredene,6415,6452,12867,1994
35005,Gistel,5092,5232,10324,1994
35006,Ichtegem,6624,6495,13119,1994
35011,Middelkerke,7822,8045,15867,1994
35013,Ostende,32933,36134,69067,1994
35014,Oudenburg,4221,4244,8465,1994
35029,De Haan,5350,5624,10974,1994
36000,Arrondissement de Roulers,69110,69948,139058,1994
36006,Hooglede,4751,4592,9343,1994
36007,Ingelmunster,5215,5326,10541,1994
36008,Izegem,12989,13512,26501,1994
36010,Ledegem,4709,4653,9362,1994
36011,Lichtervelde,4103,4094,8197,1994
36012,Moorslede,5412,5336,10748,1994
36015,Roulers,26469,27026,53495,1994
36019,Staden,5462,5409,10871,1994
37000,Arrondissement de Tielt,43328,43527,86855,1994
37002,Dentergem,3766,3853,7619,1994
37007,Meulebeke,5392,5465,10857,1994
37010,Oostrozebeke,3572,3512,7084,1994
37011,Pittem,3252,3238,6490,1994
37012,Ruiselede,2521,2509,5030,1994
37015,Tielt (Tielt),9609,9850,19459,1994
37017,Wielsbeke,4237,4224,8461,1994
37018,Wingene,6077,6044,12121,1994
37020,Ardooie,4902,4832,9734,1994
38000,Arrondissement de Furnes,26787,28060,54847,1994
38002,Alveringem,2435,2345,4780,1994
38008,La Panne,4730,5177,9907,1994
38014,Koksijde,9229,9651,18880,1994
38016,Nieuport,4872,5051,9923,1994
38025,Furnes,5521,5836,11357,1994
40000,Province de Flandre orientale,663275,683486,1346761,1994
41000,Arrondissement d'Alost,128106,132092,260198,1994
41002,Alost (Alost),37462,38898,76360,1994
41011,Denderleeuw,8308,8519,16827,1994
41018,Grammont,15034,15507,30541,1994
41024,Haaltert,8447,8618,17065,1994
41027,Herzele,7905,7984,15889,1994
41034,Lede,8272,8630,16902,1994
41048,Ninove,16859,17212,34071,1994
41063,Sint-Lievens-Houtem,4435,4571,9006,1994
41081,Zottegem,11959,12612,24571,1994
41082,Erpe-Mere,9425,9541,18966,1994
42000,Arrondissement de Termonde,91368,92823,184191,1994
42003,Berlare,6511,6485,12996,1994
42004,Buggenhout,6770,6775,13545,1994
42006,Termonde,20918,21733,42651,1994
42008,Hamme (Termonde),11417,11360,22777,1994
42010,Laarne,5790,5857,11647,1994
42011,Lebbeke,8419,8394,16813,1994
42023,Waasmunster,4887,4934,9821,1994
42025,Wetteren,11011,11673,22684,1994
42026,Wichelen,5411,5486,10897,1994
42028,Zele,10234,10126,20360,1994
43000,Arrondissement d'Eeklo,39593,39716,79309,1994
43002,Assenede,6726,6827,13553,1994
43005,Eeklo,9384,9757,19141,1994
43007,Kaprijke,3117,3078,6195,1994
43010,Maldegem,10817,10695,21512,1994
43014,Sint-Laureins,3344,3189,6533,1994
43018,Zelzate,6205,6170,12375,1994
44000,Arrondissement de Gand,239884,250399,490283,1994
44001,Aalter,8650,8683,17333,1994
44011,Deinze,13001,13371,26372,1994
44012,De Pinte,4897,5041,9938,1994
44013,Destelbergen,8506,8669,17175,1994
44019,Evergem,14873,15069,29942,1994
44020,Gavere,5513,5653,11166,1994
44021,Gand,110576,117914,228490,1994
44029,Knesselare,3875,3895,7770,1994
44034,Lochristi,8828,8811,17639,1994
44036,Lovendegem,4530,4700,9230,1994
44040,Melle,4737,5277,10014,1994
44043,Merelbeke,10078,10601,20679,1994
44045,Moerbeke (Gand),2816,2860,5676,1994
44048,Nazareth,5102,5228,10330,1994
44049,Nevele,5272,5376,10648,1994
44052,Oosterzele,6373,6548,12921,1994
44064,Sint-Martens-Latem,4034,4205,8239,1994
44072,Waarschoot,3814,3902,7716,1994
44073,Wachtebeke,3430,3561,6991,1994
44080,Zomergem,4030,4098,8128,1994
44081,Zulte,6949,6937,13886,1994
45000,Arrondissement d'Audenarde,55889,57607,113496,1994
45017,Kruishoutem,3878,3744,7622,1994
45035,Audenarde,13355,13951,27306,1994
45041,Renaix,11840,12563,24403,1994
45057,Zingem,3258,3270,6528,1994
45059,Brakel,6640,7012,13652,1994
45060,Kluisbergen,3004,3096,6100,1994
45061,Wortegem-Petegem,2992,2985,5977,1994
45062,Horebeke,927,947,1874,1994
45063,Lierde,3116,3083,6199,1994
45064,Maarkedal,3105,3186,6291,1994
45065,Zwalm,3774,3770,7544,1994
46000,Arrondissement de Saint-Nicolas,108435,110849,219284,1994
46003,Beveren (Saint-Nicolas),21806,21907,43713,1994
46013,Kruibeke,7207,7229,14436,1994
46014,Lokeren,17416,18062,35478,1994
46020,Sint-Gillis-Waas,8302,8320,16622,1994
46021,Saint-Nicolas (Saint-Nicolas),33357,34979,68336,1994
46024,Stekene,8169,8148,16317,1994
46025,Tamise,12178,12204,24382,1994
50000,Province de Hainaut,620408,666110,1286518,1994
51000,Arrondissement d'Ath,37847,39692,77539,1994
51004,Ath,11922,12575,24497,1994
51008,Beloeil,6492,6665,13157,1994
51009,Bernissart,5565,5905,11470,1994
51012,Brugelette,1560,1672,3232,1994
51014,Chièvres,2868,3022,5890,1994
51017,Ellezelles,2727,2852,5579,1994
51019,Flobecq,1435,1605,3040,1994
51065,Frasnes-lez-Anvaing,5278,5396,10674,1994
52000,Arrondissement de Charleroi,205638,222505,428143,1994
52010,Chapelle-lez-Herlaimont,6785,7406,14191,1994
52011,Charleroi,98937,107900,206837,1994
52012,Châtelet,17445,19040,36485,1994
52015,Courcelles,14241,15379,29620,1994
52018,Farciennes,5692,6114,11806,1994
52021,Fleurus,10863,11765,22628,1994
52022,Fontaine-l'Evêque,8380,9130,17510,1994
52025,Gerpinnes,5614,5948,11562,1994
52043,Manage,10632,11237,21869,1994
52048,Montigny-le-Tilleul,4914,5365,10279,1994
52055,Pont-à-Celles,7672,7984,15656,1994
52063,Seneffe,5083,5297,10380,1994
52074,Aiseau-Presles,5281,5631,10912,1994
52075,Les Bons Villers,4099,4309,8408,1994
53000,Arrondissement de Mons,120859,132129,252988,1994
53014,Boussu,9840,10781,20621,1994
53020,Dour,8262,8937,17199,1994
53028,Frameries,9943,11148,21091,1994
53039,Hensies,3353,3431,6784,1994
53044,Jurbise,4178,4512,8690,1994
53046,Lens,1825,1892,3717,1994
53053,Mons,43840,48655,92495,1994
53065,Quaregnon,9406,10138,19544,1994
53068,Quiévrain,3363,3560,6923,1994
53070,Saint-Ghislain,10539,11614,22153,1994
53082,Colfontaine,10269,11164,21433,1994
53083,Honnelles,2441,2535,4976,1994
53084,Quévy,3600,3762,7362,1994
54000,Arrondissement de Mouscron,34541,36631,71172,1994
54007,Mouscron,25823,27563,53386,1994
54010,Comines-Warneton,8718,9068,17786,1994
55000,Arrondissement de Soignies,82435,87979,170414,1994
55004,Braine-le-Comte,8823,9367,18190,1994
55010,Enghien,5142,5358,10500,1994
55022,La Louvière,37074,39833,76907,1994
55023,Lessines,7881,8451,16332,1994
55035,Le Roeulx,3855,4035,7890,1994
55039,Silly,3389,3424,6813,1994
55040,Soignies,11568,12567,24135,1994
55050,Ecaussinnes,4703,4944,9647,1994
56000,Arrondissement de Thuin,70465,74625,145090,1994
56001,Anderlues,5491,5951,11442,1994
56005,Beaumont,3047,3267,6314,1994
56011,Binche,15843,17009,32852,1994
56016,Chimay,4748,5014,9762,1994
56022,Erquelinnes,4656,4982,9638,1994
56029,Froidchapelle,1472,1511,2983,1994
56044,Lobbes,2627,2717,5344,1994
56049,Merbes-le-Château,1967,2018,3985,1994
56051,Momignies,2502,2575,5077,1994
56078,Thuin,7062,7429,14491,1994
56085,Estinnes,3610,3749,7359,1994
56086,Ham-sur-Heure-Nalinnes,6322,6634,12956,1994
56087,Morlanwelz,8875,9463,18338,1994
56088,Sivry-Rance,2243,2306,4549,1994
57000,Arrondissement de Tournai,68623,72549,141172,1994
57003,Antoing,3760,3945,7705,1994
57018,Celles (Tournai),2685,2778,5463,1994
57027,Estaimpuis,4619,4787,9406,1994
57062,Pecq,2531,2601,5132,1994
57064,Péruwelz,8069,8524,16593,1994
57072,Rumes,2528,2591,5119,1994
57081,Tournai,32949,35178,68127,1994
57093,Brunehaut,3669,3861,7530,1994
57094,Leuze-en-Hainaut,6301,6719,13020,1994
57095,Mont-de-l'Enclus,1512,1565,3077,1994
60000,Province de Liège,492355,522281,1014636,1994
61000,Arrondissement de Huy,47029,49217,96246,1994
61003,Amay,6215,6582,12797,1994
61010,Burdinne,1264,1247,2511,1994
61012,Clavier,1938,1973,3911,1994
61019,Ferrières,1954,2013,3967,1994
61024,Hamoir,1660,1747,3407,1994
61028,Héron,1928,2035,3963,1994
61031,Huy,8915,9687,18602,1994
61039,Marchin,2395,2452,4847,1994
61041,Modave,1699,1690,3389,1994
61043,Nandrin,2358,2395,4753,1994
61048,Ouffet,1250,1227,2477,1994
61063,Verlaine,1569,1569,3138,1994
61068,Villers-Le-Bouillet,2552,2644,5196,1994
61072,Wanze,5683,6082,11765,1994
61079,Anthisnes,1808,1886,3694,1994
61080,Engis,2844,2926,5770,1994
61081,Tinlot,997,1062,2059,1994
62000,Arrondissement de Liège,286536,308161,594697,1994
62003,Ans,13285,14488,27773,1994
62006,Awans,3896,4225,8121,1994
62009,Aywaille,4738,4842,9580,1994
62011,Bassenge,3996,4095,8091,1994
62015,Beyne-Heusay,5507,5866,11373,1994
62022,Chaudfontaine,9995,10730,20725,1994
62026,Comblain-au-Pont,2519,2686,5205,1994
62027,Dalhem,2933,3006,5939,1994
62032,Esneux,6279,6680,12959,1994
62038,Fléron,7543,8390,15933,1994
62051,Herstal,17690,19242,36932,1994
62060,Juprelle,3850,4011,7861,1994
62063,Liège,93843,101544,195387,1994
62079,Oupeye,11306,12201,23507,1994
62093,Saint-Nicolas (Liège),11286,12262,23548,1994
62096,Seraing,29294,32145,61439,1994
62099,Soumagne,6935,7107,14042,1994
62100,Sprimont,5667,5910,11577,1994
62108,Visé,8200,8671,16871,1994
62118,Grâce-Hollogne,10970,11623,22593,1994
62119,Blégny,5881,6014,11895,1994
62120,Flémalle,12700,13903,26603,1994
62121,Neupré,4467,4618,9085,1994
62122,Trooz,3756,3902,7658,1994
63000,Arrondissement de Verviers,127307,131640,258947,1994
63001,Amblève,2476,2358,4834,1994
63003,Aubel,1844,1902,3746,1994
63004,Baelen,1742,1773,3515,1994
63012,Bullange,2646,2564,5210,1994
63013,Butgenbach,2686,2608,5294,1994
63020,Dison,7080,7305,14385,1994
63023,Eupen,8317,8894,17211,1994
63035,Herve,7861,8124,15985,1994
63038,Jalhay,3342,3345,6687,1994
63040,La Calamine,4869,4932,9801,1994
63045,Lierneux,1677,1553,3230,1994
63046,Limbourg,2630,2726,5356,1994
63048,Lontzen,2285,2308,4593,1994
63049,Malmedy,5078,5458,10536,1994
63057,Olne,1748,1773,3521,1994
63058,Pepinster,4462,4700,9162,1994
63061,Raeren,4647,4655,9302,1994
63067,Saint-Vith,4347,4397,8744,1994
63072,Spa,4987,5445,10432,1994
63073,Stavelot,3182,3256,6438,1994
63075,Stoumont,1365,1380,2745,1994
63076,Theux,5103,5278,10381,1994
63079,Verviers,25891,27761,53652,1994
63080,Waimes,3073,3034,6107,1994
63084,Welkenraedt,4166,4300,8466,1994
63086,Trois-Ponts,1075,1193,2268,1994
63087,Burg-Reuland,1917,1835,3752,1994
63088,Plombières,4536,4512,9048,1994
63089,Thimister-Clermont,2275,2271,4546,1994
64000,Arrondissement de Waremme,31483,33263,64746,1994
64008,Berloz,1170,1231,2401,1994
64015,Braives,2494,2620,5114,1994
64021,Crisnée,1138,1189,2327,1994
64023,Donceel,1164,1201,2365,1994
64025,Fexhe-le-Haut-Clocher,1332,1432,2764,1994
64029,Geer,1214,1248,2462,1994
64034,Hannut,6001,6416,12417,1994
64047,Lincent,1344,1400,2744,1994
64056,Oreye,1559,1633,3192,1994
64063,Remicourt,2203,2324,4527,1994
64065,Saint-Georges-sur-Meuse,3254,3426,6680,1994
64074,Waremme,6129,6637,12766,1994
64075,Wasseiges,997,1027,2024,1994
64076,Faimes,1484,1479,2963,1994
70000,Province de Limbourg,384436,382391,766827,1994
71000,Arrondissement de Hasselt,185950,186653,372603,1994
71002,As,3519,3466,6985,1994
71004,Beringen,18889,18724,37613,1994
71011,Diepenbeek,8384,8138,16522,1994
71016,Genk,30829,30996,61825,1994
71017,Gingelom,3623,3723,7346,1994
71020,Halen,4003,3930,7933,1994
71022,Hasselt,32967,34431,67398,1994
71024,Herck-la-Ville,5498,5623,11121,1994
71034,Bourg-Léopold,6820,6877,13697,1994
71037,Lummen,6617,6381,12998,1994
71045,Nieuwerkerken (Hasselt),3062,3003,6065,1994
71047,Opglabbeek,4266,4126,8392,1994
71053,Saint-Trond,18389,18968,37357,1994
71057,Tessenderlo,7458,7399,14857,1994
71066,Zonhoven,9118,9041,18159,1994
71067,Zutendaal,3225,3129,6354,1994
71069,Ham,4489,4402,8891,1994
71070,Heusden-Zolder,14794,14296,29090,1994
72000,Arrondissement de Maaseik,105743,102888,208631,1994
72003,Bocholt,5632,5591,11223,1994
72004,Bree,6821,6805,13626,1994
72018,Kinrooi,5735,5448,11183,1994
72020,Lommel,14657,14263,28920,1994
72021,Maaseik,11121,10809,21930,1994
72025,Neerpelt,7386,7230,14616,1994
72029,Overpelt,6022,5886,11908,1994
72030,Peer,7303,7015,14318,1994
72037,Hamont-Achel,6659,6342,13001,1994
72038,Hechtel-Eksel,5363,5155,10518,1994
72039,Houthalen-Helchteren,14276,13926,28202,1994
72040,Meeuwen-Gruitrode,6035,5873,11908,1994
72041,Dilsen-Stokkem,8733,8545,17278,1994
73000,Arrondissement de Tongres,92743,92850,185593,1994
73001,Alken,5231,5205,10436,1994
73006,Bilzen,14163,14130,28293,1994
73009,Looz,4886,5062,9948,1994
73022,Heers,3244,3246,6490,1994
73028,Herstappe,47,45,92,1994
73032,Hoeselt,4440,4366,8806,1994
73040,Kortessem,3916,3966,7882,1994
73042,Lanaken,11584,11179,22763,1994
73066,Riemst,7647,7646,15293,1994
73083,Tongres,14577,15095,29672,1994
73098,Wellen,3314,3202,6516,1994
73107,Maasmechelen,17502,17588,35090,1994
73109,Fourons,2192,2120,4312,1994
80000,Province de Luxembourg,117249,120885,238134,1994
81000,Arrondissement d'Arlon,24793,25420,50213,1994
81001,Arlon,11843,12085,23928,1994
81003,Attert,1777,1783,3560,1994
81004,Aubange,7129,7433,14562,1994
81013,Martelange,740,751,1491,1994
81015,Messancy,3304,3368,6672,1994
82000,Arrondissement de Bastogne,19101,19457,38558,1994
82003,Bastogne,6205,6362,12567,1994
82005,Bertogne,1284,1241,2525,1994
82009,Fauvillers,870,867,1737,1994
82014,Houffalize,2113,2224,4337,1994
82032,Vielsalm,3393,3560,6953,1994
82036,Vaux-sur-Sûre,1937,1893,3830,1994
82037,Gouvy,2223,2207,4430,1994
82038,Sainte-Ode,1076,1103,2179,1994
83000,Arrondissement de Marche-en-Famenne,23375,24156,47531,1994
83012,Durbuy,4409,4621,9030,1994
83013,Erezée,1274,1226,2500,1994
83028,Hotton,2246,2270,4516,1994
83031,La Roche-en-Ardenne,1972,2008,3980,1994
83034,Marche-en-Famenne,7585,8070,15655,1994
83040,Nassogne,2242,2294,4536,1994
83044,Rendeux,1062,1065,2127,1994
83049,Tenneville,1187,1229,2416,1994
83055,Manhay,1398,1373,2771,1994
84000,Arrondissement de Neufchâteau,26876,27907,54783,1994
84009,Bertrix,3874,4018,7892,1994
84010,Bouillon,2721,2856,5577,1994
84016,Daverdisse,692,751,1443,1994
84029,Herbeumont,705,727,1432,1994
84033,Léglise,1784,1735,3519,1994
84035,Libin,2098,2200,4298,1994
84043,Neufchâteau (Neufchâteau),3002,3090,6092,1994
84050,Paliseul,2372,2480,4852,1994
84059,Saint-Hubert,2860,2926,5786,1994
84068,Tellin,1027,1116,2143,1994
84075,Wellin,1411,1447,2858,1994
84077,Libramont-Chevigny,4330,4561,8891,1994
85000,Arrondissement de Virton,23104,23945,47049,1994
85007,Chiny,2318,2367,4685,1994
85009,Etalle,2106,2134,4240,1994
85011,Florenville,2770,2927,5697,1994
85024,Meix-devant-Virton,1350,1368,2718,1994
85026,Musson,1884,1914,3798,1994
85034,Saint-Léger (Virton),1544,1555,3099,1994
85039,Tintigny,1676,1747,3423,1994
85045,Virton,5243,5691,10934,1994
85046,Habay,3266,3265,6531,1994
85047,Rouvroy,947,977,1924,1994
90000,Province de Namur,210318,221785,432103,1994
91000,Arrondissement de Dinant,46964,49235,96199,1994
91005,Anhée,3199,3456,6655,1994
91013,Beauraing,3841,4209,8050,1994
91015,Bièvre,1550,1524,3074,1994
91030,Ciney,6813,7252,14065,1994
91034,Dinant,6026,6538,12564,1994
91054,Gedinne,2094,2200,4294,1994
91059,Hamois,3053,3085,6138,1994
91064,Havelange,2193,2315,4508,1994
91072,Houyet,2079,2141,4220,1994
91103,Onhaye,1467,1480,2947,1994
91114,Rochefort,5652,5851,11503,1994
91120,Somme-Leuze,1763,1783,3546,1994
91141,Yvoir,3563,3715,7278,1994
91142,Hastière,2342,2335,4677,1994
91143,Vresse-sur-Semois,1329,1351,2680,1994
92000,Arrondissement de Namur,133850,142047,275897,1994
92003,Andenne,11400,11958,23358,1994
92006,Assesse,2870,2840,5710,1994
92035,Eghezée,6163,6367,12530,1994
92045,Floreffe,3331,3476,6807,1994
92048,Fosses-la-Ville,4211,4221,8432,1994
