code_ins,lieu_de_residence,hommes,femmes,total,annee
01000,Belgique,4899232,5122765,10021997,1992
02000,Région flamande,2862226,2932631,5794857,1992
03000,Région wallonne,1588329,1687594,3275923,1992
04000,Région de Bruxelles-Capitale,448677,502540,951217,1992
10000,Province d'Anvers,794297,816398,1610695,1992
11000,Arrondissement d'Anvers,453364,474716,928080,1992
11001,Aartselaar,7076,7233,14309,1992
11002,Anvers,224552,241231,465783,1992
11004,Boechout,5653,5656,11309,1992
11005,Boom,6747,7190,13937,1992
11007,Borsbeek,4935,5139,10074,1992
11008,Brasschaat,17560,17998,35558,1992
11009,Brecht,10954,10609,21563,1992
11013,Edegem,11324,11835,23159,1992
11016,Essen,7380,7349,14729,1992
11018,Hemiksem,4635,4704,9339,1992
11021,Hove (Anvers),3976,4132,8108,1992
11022,Kalmthout,7986,8133,16119,1992
11023,Kapellen (Anvers),12080,12486,24566,1992
11024,Kontich,9399,9447,18846,1992
11025,Lint,3477,3521,6998,1992
11029,Mortsel,12546,13313,25859,1992
11030,Niel,3860,3990,7850,1992
11035,Ranst,8282,8108,16390,1992
11037,Rumst,7067,7013,14080,1992
11038,Schelle,3540,3509,7049,1992
11039,Schilde,9405,9558,18963,1992
11040,Schoten,15261,15985,31246,1992
11044,Stabroek,8233,8249,16482,1992
11050,Wijnegem,4053,4368,8421,1992
11052,Wommelgem,5519,5830,11349,1992
11053,Wuustwezel,7931,7621,15552,1992
11054,Zandhoven,5558,5531,11089,1992
11055,Zoersel,9127,9429,18556,1992
11056,Zwijndrecht,8944,9257,18201,1992
11057,Malle,6304,6292,12596,1992
12000,Arrondissement de Malines,146528,150640,297168,1992
12002,Berlaar,4813,4946,9759,1992
12005,Bonheiden,6384,6609,12993,1992
12007,Bornem,9527,9513,19040,1992
12009,Duffel,7253,7968,15221,1992
12014,Heist-op-den-Berg,17998,17738,35736,1992
12021,Lierre,15264,16129,31393,1992
12025,Malines,36722,38967,75689,1992
12026,Nijlen,9928,9732,19660,1992
12029,Putte,7426,7361,14787,1992
12030,Puurs,7609,7524,15133,1992
12034,Sint-Amands,3657,3609,7266,1992
12035,Sint-Katelijne-Waver,9009,9303,18312,1992
12040,Willebroek,10938,11241,22179,1992
13000,Arrondissement de Turnhout,194405,191042,385447,1992
13001,Arendonk,5675,5528,11203,1992
13002,Baerle-Duc,1085,1011,2096,1992
13003,Balen,9581,9121,18702,1992
13004,Beerse,7205,7114,14319,1992
13006,Dessel,4221,4057,8278,1992
13008,Geel,16415,16226,32641,1992
13010,Grobbendonk,4928,4888,9816,1992
13011,Herentals,12138,12362,24500,1992
13012,Herenthout,4028,3857,7885,1992
13013,Herselt,6604,6237,12841,1992
13014,Hoogstraten,8101,7807,15908,1992
13016,Hulshout,3846,3762,7608,1992
13017,Kasterlee,8340,7975,16315,1992
13019,Lille,7041,6768,13809,1992
13021,Meerhout,4619,4519,9138,1992
13023,Merksplas,3761,3637,7398,1992
13025,Mol,15425,15326,30751,1992
13029,Olen,5199,5231,10430,1992
13031,Oud-Turnhout,5826,5851,11677,1992
13035,Ravels,5946,5802,11748,1992
13036,Retie,4686,4444,9130,1992
13037,Rijkevorsel,4991,4739,9730,1992
13040,Turnhout,18742,19340,38082,1992
13044,Vorselaar,3450,3497,6947,1992
13046,Vosselaar,4787,4711,9498,1992
13049,Westerlo,10543,10183,20726,1992
13053,Laakdal,7222,7049,14271,1992
20001,Province du Brabant flamand,480439,496517,976956,1992
20002,Province du Brabant wallon,159145,166476,325621,1992
21000,Arrondissement de Bruxelles-Capitale,448677,502540,951217,1992
21001,Anderlecht,41914,46217,88131,1992
21002,Auderghem,13418,15612,29030,1992
21003,Berchem-Sainte-Agathe,8555,9884,18439,1992
21004,Bruxelles,66014,69421,135435,1992
21005,Etterbeek,17668,21136,38804,1992
21006,Evere,13470,15816,29286,1992
21007,Forest (Bruxelles-Capitale),21404,24553,45957,1992
21008,Ganshoren,9099,11190,20289,1992
21009,Ixelles,34645,37802,72447,1992
21010,Jette,17753,20887,38640,1992
21011,Koekelberg,7557,8466,16023,1992
21012,Molenbeek-Saint-Jean,32753,35240,67993,1992
21013,Saint-Gilles,20893,21486,42379,1992
21014,Saint-Josse-ten-Noode,10707,10956,21663,1992
21015,Schaerbeek,48947,53470,102417,1992
21016,Uccle,33660,40166,73826,1992
21017,Watermael-Boitsfort,11304,13291,24595,1992
21018,Woluwe-Saint-Lambert,21304,26443,47747,1992
21019,Woluwe-Saint-Pierre,17612,20504,38116,1992
23000,Arrondissement de Hal-Vilvorde,265216,275915,541131,1992
23002,Asse,13311,13871,27182,1992
23003,Beersel,10973,11338,22311,1992
23009,Biévène,900,927,1827,1992
23016,Dilbeek,18196,18987,37183,1992
23023,Gammerages,3645,3679,7324,1992
23024,Gooik,4107,4114,8221,1992
23025,Grimbergen,15646,16718,32364,1992
23027,Hal (Hal-Vilvorde),16164,16835,32999,1992
23032,Herne,3028,3105,6133,1992
23033,Hoeilaart,4681,4854,9535,1992
23038,Kampenhout,4984,5128,10112,1992
23039,Kapelle-op-den-Bos,4348,4376,8724,1992
23044,Liedekerke,5675,5855,11530,1992
23045,Londerzeel,8422,8571,16993,1992
23047,Machelen (Hal-Vilvorde),5488,5841,11329,1992
23050,Meise,8501,8692,17193,1992
23052,Merchtem,6608,6684,13292,1992
23060,Opwijk,5710,5860,11570,1992
23062,Overijse,11321,11790,23111,1992
23064,Pepingen,1951,1937,3888,1992
23077,Sint-Pieters-Leeuw,14333,14954,29287,1992
23081,Steenokkerzeel,4949,5109,10058,1992
23086,Ternat,6772,6769,13541,1992
23088,Vilvorde,15983,17045,33028,1992
23094,Zaventem,12664,13417,26081,1992
23096,Zemst,9467,9729,19196,1992
23097,Roosdaal,5054,5181,10235,1992
23098,Drogenbos,2293,2499,4792,1992
23099,Kraainem,6151,6415,12566,1992
23100,Linkebeek,2266,2326,4592,1992
23101,Rhode-Saint-Genèse,8762,9098,17860,1992
23102,Wemmel,6622,7241,13863,1992
23103,Wezembeek-Oppem,6448,6813,13261,1992
23104,Lennik,4066,4207,8273,1992
23105,Affligem,5727,5950,11677,1992
24000,Arrondissement de Louvain,215223,220602,435825,1992
24001,Aarschot,13186,13310,26496,1992
24007,Begijnendijk,4181,4189,8370,1992
24008,Bekkevoort,2767,2697,5464,1992
24009,Bertem,4177,4352,8529,1992
24011,Bierbeek,4295,4363,8658,1992
24014,Boortmeerbeek,5413,5376,10789,1992
24016,Boutersem,3378,3322,6700,1992
24020,Diest,10671,10825,21496,1992
24028,Geetbets,2830,2823,5653,1992
24033,Haacht,6093,6204,12297,1992
24038,Herent,8748,8925,17673,1992
24041,Hoegaarden,2713,2899,5612,1992
24043,Holsbeek,3989,3888,7877,1992
24045,Huldenberg,3919,4154,8073,1992
24048,Keerbergen,5454,5460,10914,1992
24054,Kortenaken,3748,3638,7386,1992
24055,Kortenberg,7899,8195,16094,1992
24059,Landen,6934,7264,14198,1992
24062,Louvain,41356,44217,85573,1992
24066,Lubbeek,6372,6319,12691,1992
24086,Oud-Heverlee,5084,5067,10151,1992
24094,Rotselaar,6527,6519,13046,1992
24104,Tervuren,9583,9858,19441,1992
24107,Tirlemont,15347,16219,31566,1992
24109,Tremelo,5968,5825,11793,1992
24130,Léau,3883,3865,7748,1992
24133,Linter,3220,3306,6526,1992
24134,Montaigu-Zichem,10405,10506,20911,1992
24135,Tielt-Winge,4607,4633,9240,1992
24137,Glabbeek,2476,2384,4860,1992
25000,Arrondissement de Nivelles,159145,166476,325621,1992
25005,Beauvechain,2926,2879,5805,1992
25014,Braine-l'Alleud,16071,17022,33093,1992
25015,Braine-le-Château,4036,4213,8249,1992
25018,Chaumont-Gistoux,4360,4454,8814,1992
25023,Court-Saint-Etienne,3888,4009,7897,1992
25031,Genappe,6425,6543,12968,1992
25037,Grez-Doiceau,5216,5454,10670,1992
25043,Incourt,1740,1792,3532,1992
25044,Ittre,2539,2614,5153,1992
25048,Jodoigne,4912,5303,10215,1992
25050,La Hulpe,3388,3644,7032,1992
25068,Mont-Saint-Guibert,2553,2589,5142,1992
25072,Nivelles,11219,12135,23354,1992
25084,Perwez (Nivelles),3121,3249,6370,1992
25091,Rixensart,10210,10831,21041,1992
25105,Tubize,10157,10558,20715,1992
25107,Villers-la-Ville,4108,4202,8310,1992
25110,Waterloo,13458,14459,27917,1992
25112,Wavre,13989,14918,28907,1992
25117,Chastre,2796,3000,5796,1992
25118,Hélécine,1414,1433,2847,1992
25119,Lasne,6382,6440,12822,1992
25120,Orp-Jauche,3185,3410,6595,1992
25121,Ottignies-Louvain-la-Neuve,11837,11737,23574,1992
25122,Ramillies,2326,2355,4681,1992
25123,Rebecq,4478,4808,9286,1992
25124,Walhain,2411,2425,4836,1992
30000,Province de Flandre occidentale,548430,563127,1111557,1992
31000,Arrondissement de Bruges,130170,134960,265130,1992
31003,Beernem,7231,6884,14115,1992
31004,Blankenberge,7985,8764,16749,1992
31005,Bruges,56666,60051,116717,1992
31006,Damme,5359,5347,10706,1992
31012,Jabbeke,6282,6224,12506,1992
31022,Oostkamp,10306,10329,20635,1992
31033,Torhout,9160,9158,18318,1992
31040,Zedelgem,10396,10329,20725,1992
31042,Zuienkerke,1375,1319,2694,1992
31043,Knokke-Heist,15410,16555,31965,1992
32000,Arrondissement de Dixmude,23787,23655,47442,1992
32003,Dixmude,7643,7630,15273,1992
32006,Houthulst,4396,4437,8833,1992
32010,Koekelare,3983,3900,7883,1992
