code_ins,lieu_de_residence,hommes,femmes,total,annee
57062,Pecq,2587,2714,5301,2005
57064,Péruwelz,8156,8654,16810,2005
57072,Rumes,2445,2622,5067,2005
57081,Tournai,32808,34668,67476,2005
57093,Brunehaut,3718,3887,7605,2005
57094,Leuze-en-Hainaut,6418,6743,13161,2005
57095,Mont-de-l'Enclus,1660,1687,3347,2005
60000,Province de Liège,502256,531768,1034024,2005
61000,Arrondissement de Huy,50701,52864,103565,2005
61003,Amay,6348,6777,13125,2005
61010,Burdinne,1435,1355,2790,2005
61012,Clavier,2052,2122,4174,2005
61019,Ferrières,2209,2237,4446,2005
61024,Hamoir,1756,1860,3616,2005
61028,Héron,2198,2263,4461,2005
61031,Huy,9652,10348,20000,2005
61039,Marchin,2505,2578,5083,2005
61041,Modave,1833,1882,3715,2005
61043,Nandrin,2734,2809,5543,2005
61048,Ouffet,1251,1235,2486,2005
61063,Verlaine,1758,1766,3524,2005
61068,Villers-Le-Bouillet,2978,3054,6032,2005
61072,Wanze,6079,6484,12563,2005
61079,Anthisnes,1983,2007,3990,2005
61080,Engis,2781,2909,5690,2005
61081,Tinlot,1149,1178,2327,2005
62000,Arrondissement de Liège,283688,304599,588287,2005
62003,Ans,13005,14345,27350,2005
62006,Awans,4146,4496,8642,2005
62009,Aywaille,5238,5431,10669,2005
62011,Bassenge,4076,4222,8298,2005
62015,Beyne-Heusay,5555,6106,11661,2005
62022,Chaudfontaine,10025,10971,20996,2005
62026,Comblain-au-Pont,2529,2789,5318,2005
62027,Dalhem,3179,3243,6422,2005
62032,Esneux,6371,6796,13167,2005
62038,Fléron,7500,8446,15946,2005
62051,Herstal,17578,19254,36832,2005
62060,Juprelle,4099,4202,8301,2005
62063,Liège,90575,94999,185574,2005
62079,Oupeye,11338,12322,23660,2005
62093,Saint-Nicolas (Liège),10745,11929,22674,2005
62096,Seraing,28810,31918,60728,2005
62099,Soumagne,7520,7720,15240,2005
62100,Sprimont,6218,6593,12811,2005
62108,Visé,8052,8818,16870,2005
62118,Grâce-Hollogne,10555,11304,21859,2005
62119,Blégny,6238,6416,12654,2005
62120,Flémalle,11861,13332,25193,2005
62121,Neupré,4753,5039,9792,2005
62122,Trooz,3722,3908,7630,2005
63000,Arrondissement de Verviers,133091,137731,270822,2005
63001,Amblève,2678,2577,5255,2005
63003,Aubel,1989,2067,4056,2005
63004,Baelen,2003,2009,4012,2005
63012,Bullange,2752,2622,5374,2005
63013,Butgenbach,2791,2776,5567,2005
63020,Dison,6888,7078,13966,2005
63023,Eupen,8769,9269,18038,2005
63035,Herve,8186,8612,16798,2005
63038,Jalhay,3945,3922,7867,2005
63040,La Calamine,5029,5220,10249,2005
63045,Lierneux,1724,1642,3366,2005
63046,Limbourg,2781,2829,5610,2005
63048,Lontzen,2520,2539,5059,2005
63049,Malmedy,5620,6030,11650,2005
63057,Olne,1888,1905,3793,2005
63058,Pepinster,4599,4895,9494,2005
63061,Raeren,4953,4992,9945,2005
63067,Saint-Vith,4526,4601,9127,2005
63072,Spa,5039,5529,10568,2005
63073,Stavelot,3319,3345,6664,2005
63075,Stoumont,1490,1463,2953,2005
63076,Theux,5671,5898,11569,2005
63079,Verviers,25494,27326,52820,2005
63080,Waimes,3321,3333,6654,2005
63084,Welkenraedt,4498,4641,9139,2005
63086,Trois-Ponts,1226,1230,2456,2005
63087,Burg-Reuland,1988,1910,3898,2005
63088,Plombières,4739,4851,9590,2005
63089,Thimister-Clermont,2665,2620,5285,2005
64000,Arrondissement de Waremme,34776,36574,71350,2005
64008,Berloz,1362,1394,2756,2005
64015,Braives,2693,2821,5514,2005
64021,Crisnée,1330,1407,2737,2005
64023,Donceel,1406,1393,2799,2005
64025,Fexhe-le-Haut-Clocher,1502,1526,3028,2005
64029,Geer,1357,1408,2765,2005
64034,Hannut,6832,7253,14085,2005
64047,Lincent,1428,1535,2963,2005
64056,Oreye,1639,1767,3406,2005
64063,Remicourt,2435,2591,5026,2005
64065,Saint-Georges-sur-Meuse,3173,3333,6506,2005
64074,Waremme,6667,7237,13904,2005
64075,Wasseiges,1210,1255,2465,2005
64076,Faimes,1742,1654,3396,2005
70000,Province de Limbourg,404376,405566,809942,2005
71000,Arrondissement de Hasselt,194881,197570,392451,2005
71002,As,3720,3727,7447,2005
71004,Beringen,20416,20433,40849,2005
71011,Diepenbeek,8893,8780,17673,2005
71016,Genk,31409,32198,63607,2005
71017,Gingelom,3886,3890,7776,2005
71020,Halen,4238,4275,8513,2005
71022,Hasselt,33896,35642,69538,2005
71024,Herck-la-Ville,5820,5843,11663,2005
71034,Bourg-Léopold,7154,7093,14247,2005
71037,Lummen,6873,6794,13667,2005
71045,Nieuwerkerken (Hasselt),3279,3306,6585,2005
71047,Opglabbeek,4752,4664,9416,2005
71053,Saint-Trond,18755,19234,37989,2005
71057,Tessenderlo,8256,8392,16648,2005
71066,Zonhoven,9896,9797,19693,2005
71067,Zutendaal,3468,3397,6865,2005
71069,Ham,4828,4799,9627,2005
71070,Heusden-Zolder,15342,15306,30648,2005
72000,Arrondissement de Maaseik,113599,111724,225323,2005
72003,Bocholt,6114,6118,12232,2005
72004,Bree,7171,7250,14421,2005
72018,Kinrooi,6157,5840,11997,2005
72020,Lommel,15852,15764,31616,2005
72021,Maaseik,11827,11737,23564,2005
72025,Neerpelt,8068,7995,16063,2005
72029,Overpelt,6716,6529,13245,2005
72030,Peer,7998,7725,15723,2005
72037,Hamont-Achel,7022,6757,13779,2005
72038,Hechtel-Eksel,5805,5650,11455,2005
72039,Houthalen-Helchteren,14959,14843,29802,2005
72040,Meeuwen-Gruitrode,6456,6049,12505,2005
72041,Dilsen-Stokkem,9454,9467,18921,2005
73000,Arrondissement de Tongres,95896,96272,192168,2005
73001,Alken,5579,5455,11034,2005
73006,Bilzen,14856,15002,29858,2005
73009,Looz,4965,5080,10045,2005
73022,Heers,3347,3336,6683,2005
73028,Herstappe,45,41,86,2005
73032,Hoeselt,4623,4606,9229,2005
73040,Kortessem,4076,4007,8083,2005
73042,Lanaken,12355,12096,24451,2005
73066,Riemst,7942,7874,15816,2005
73083,Tongres,14533,15102,29635,2005
73098,Wellen,3451,3384,6835,2005
73107,Maasmechelen,17985,18190,36175,2005
73109,Fourons,2139,2099,4238,2005
80000,Province de Luxembourg,126582,129422,256004,2005
81000,Arrondissement d'Arlon,26851,27390,54241,2005
81001,Arlon,12920,13066,25986,2005
81003,Attert,2284,2294,4578,2005
81004,Aubange,7301,7636,14937,2005
81013,Martelange,759,752,1511,2005
81015,Messancy,3587,3642,7229,2005
82000,Arrondissement de Bastogne,21099,21367,42466,2005
82003,Bastogne,6978,7112,14090,2005
82005,Bertogne,1452,1439,2891,2005
82009,Fauvillers,969,982,1951,2005
82014,Houffalize,2352,2336,4688,2005
82032,Vielsalm,3588,3727,7315,2005
82036,Vaux-sur-Sûre,2296,2257,4553,2005
82037,Gouvy,2338,2349,4687,2005
82038,Sainte-Ode,1126,1165,2291,2005
83000,Arrondissement de Marche-en-Famenne,25844,26264,52108,2005
83012,Durbuy,5127,5247,10374,2005
83013,Erezée,1448,1419,2867,2005
83028,Hotton,2477,2577,5054,2005
83031,La Roche-en-Ardenne,2098,2103,4201,2005
83034,Marche-en-Famenne,8282,8497,16779,2005
83040,Nassogne,2467,2460,4927,2005
83044,Rendeux,1098,1144,2242,2005
83049,Tenneville,1269,1264,2533,2005
83055,Manhay,1578,1553,3131,2005
84000,Arrondissement de Neufchâteau,28110,29121,57231,2005
84009,Bertrix,4009,4142,8151,2005
84010,Bouillon,2682,2823,5505,2005
84016,Daverdisse,657,685,1342,2005
84029,Herbeumont,776,777,1553,2005
84033,Léglise,2006,1960,3966,2005
84035,Libin,2244,2320,4564,2005
84043,Neufchâteau (Neufchâteau),3132,3247,6379,2005
84050,Paliseul,2472,2574,5046,2005
84059,Saint-Hubert,2791,2936,5727,2005
84068,Tellin,1135,1169,2304,2005
84075,Wellin,1436,1502,2938,2005
84077,Libramont-Chevigny,4770,4986,9756,2005
85000,Arrondissement de Virton,24678,25280,49958,2005
85007,Chiny,2501,2465,4966,2005
85009,Etalle,2658,2571,5229,2005
85011,Florenville,2704,2828,5532,2005
85024,Meix-devant-Virton,1344,1348,2692,2005
85026,Musson,1992,2144,4136,2005
85034,Saint-Léger (Virton),1573,1588,3161,2005
85039,Tintigny,1764,1823,3587,2005
85045,Virton,5387,5719,11106,2005
85046,Habay,3778,3796,7574,2005
85047,Rouvroy,977,998,1975,2005
90000,Province de Namur,221899,233964,455863,2005
91000,Arrondissement de Dinant,50092,52478,102570,2005
91005,Anhée,3383,3549,6932,2005
91013,Beauraing,3998,4357,8355,2005
91015,Bièvre,1554,1574,3128,2005
91030,Ciney,7151,7666,14817,2005
91034,Dinant,6188,6719,12907,2005
91054,Gedinne,2117,2281,4398,2005
91059,Hamois,3313,3304,6617,2005
91064,Havelange,2310,2459,4769,2005
91072,Houyet,2186,2281,4467,2005
91103,Onhaye,1539,1578,3117,2005
91114,Rochefort,5938,6089,12027,2005
91120,Somme-Leuze,2269,2306,4575,2005
91141,Yvoir,4080,4274,8354,2005
91142,Hastière,2645,2592,5237,2005
91143,Vresse-sur-Semois,1421,1449,2870,2005
92000,Arrondissement de Namur,141184,149392,290576,2005
92003,Andenne,11735,12459,24194,2005
92006,Assesse,3122,3128,6250,2005
92035,Eghezée,6984,7150,14134,2005
92045,Floreffe,3601,3736,7337,2005
