code_ins,lieu_de_residence,hommes,femmes,total,annee
01000,Belgique,4958662,5184114,10142776,1996
02000,Région flamande,2902083,2978185,5880268,1996
03000,Région wallonne,1606456,1707965,3314421,1996
04000,Région de Bruxelles-Capitale,450123,497964,948087,1996
10000,Province d'Anvers,804339,826852,1631191,1996
11000,Arrondissement d'Anvers,455991,476998,932989,1996
11001,Aartselaar,7132,7258,14390,1996
11002,Anvers,220304,235548,455852,1996
11004,Boechout,5837,5822,11659,1996
11005,Boom,7087,7502,14589,1996
11007,Borsbeek,5014,5268,10282,1996
11008,Brasschaat,18153,18721,36874,1996
11009,Brecht,11898,11699,23597,1996
11013,Edegem,11182,11618,22800,1996
11016,Essen,7810,7816,15626,1996
11018,Hemiksem,4547,4689,9236,1996
11021,Hove (Anvers),4002,4265,8267,1996
11022,Kalmthout,8416,8495,16911,1996
11023,Kapellen (Anvers),12413,12943,25356,1996
11024,Kontich,9636,9807,19443,1996
11025,Lint,3763,3824,7587,1996
11029,Mortsel,12385,13226,25611,1996
11030,Niel,3893,4084,7977,1996
11035,Ranst,8663,8548,17211,1996
11037,Rumst,7255,7254,14509,1996
11038,Schelle,3713,3793,7506,1996
11039,Schilde,9602,9784,19386,1996
11040,Schoten,15564,16348,31912,1996
11044,Stabroek,8368,8405,16773,1996
11050,Wijnegem,4115,4428,8543,1996
11052,Wommelgem,5607,5837,11444,1996
11053,Wuustwezel,8523,8329,16852,1996
11054,Zandhoven,5852,5749,11601,1996
11055,Zoersel,9695,10088,19783,1996
11056,Zwijndrecht,8865,9108,17973,1996
11057,Malle,6697,6742,13439,1996
12000,Arrondissement de Malines,148347,152713,301060,1996
12002,Berlaar,4869,4996,9865,1996
12005,Bonheiden,6510,6894,13404,1996
12007,Bornem,9720,9805,19525,1996
12009,Duffel,7514,8075,15589,1996
12014,Heist-op-den-Berg,18464,18297,36761,1996
12021,Lierre,15394,16229,31623,1996
12025,Malines,36656,38638,75294,1996
12026,Nijlen,10121,9976,20097,1996
12029,Putte,7502,7490,14992,1996
12030,Puurs,7694,7715,15409,1996
12034,Sint-Amands,3713,3705,7418,1996
12035,Sint-Katelijne-Waver,9267,9476,18743,1996
12040,Willebroek,10923,11417,22340,1996
13000,Arrondissement de Turnhout,200001,197141,397142,1996
13001,Arendonk,5787,5697,11484,1996
13002,Baerle-Duc,1063,1039,2102,1996
13003,Balen,9585,9324,18909,1996
13004,Beerse,7552,7431,14983,1996
13006,Dessel,4269,4098,8367,1996
13008,Geel,16691,16622,33313,1996
13010,Grobbendonk,5229,5115,10344,1996
13011,Herentals,12473,12655,25128,1996
13012,Herenthout,4125,4027,8152,1996
13013,Herselt,6734,6383,13117,1996
13014,Hoogstraten,8590,8203,16793,1996
13016,Hulshout,4064,4037,8101,1996
13017,Kasterlee,8795,8444,17239,1996
13019,Lille,7386,7114,14500,1996
13021,Meerhout,4654,4595,9249,1996
13023,Merksplas,3997,3859,7856,1996
13025,Mol,15500,15503,31003,1996
13029,Olen,5343,5352,10695,1996
13031,Oud-Turnhout,6133,6163,12296,1996
13035,Ravels,6379,6141,12520,1996
13036,Retie,4856,4641,9497,1996
13037,Rijkevorsel,5156,4936,10092,1996
13040,Turnhout,18947,19520,38467,1996
13044,Vorselaar,3533,3657,7190,1996
13046,Vosselaar,4880,4786,9666,1996
13049,Westerlo,10850,10611,21461,1996
13053,Laakdal,7430,7188,14618,1996
20001,Province du Brabant flamand,490334,508851,999185,1996
20002,Province du Brabant wallon,165279,173779,339058,1996
21000,Arrondissement de Bruxelles-Capitale,450123,497964,948087,1996
21001,Anderlecht,41865,45392,87257,1996
21002,Auderghem,13571,15555,29126,1996
21003,Berchem-Sainte-Agathe,8475,9876,18351,1996
21004,Bruxelles,65502,67601,133103,1996
21005,Etterbeek,17693,20707,38400,1996
21006,Evere,13662,15982,29644,1996
21007,Forest (Bruxelles-Capitale),21362,24150,45512,1996
21008,Ganshoren,8942,10970,19912,1996
21009,Ixelles,34866,37492,72358,1996
21010,Jette,17634,20845,38479,1996
21011,Koekelberg,7525,8391,15916,1996
21012,Molenbeek-Saint-Jean,33142,35371,68513,1996
21013,Saint-Gilles,21382,21480,42862,1996
21014,Saint-Josse-ten-Noode,10787,10853,21640,1996
21015,Schaerbeek,50118,53304,103422,1996
21016,Uccle,33747,40174,73921,1996
21017,Watermael-Boitsfort,11347,13417,24764,1996
21018,Woluwe-Saint-Lambert,20950,25846,46796,1996
21019,Woluwe-Saint-Pierre,17553,20558,38111,1996
23000,Arrondissement de Hal-Vilvorde,268832,281674,550506,1996
23002,Asse,13374,14127,27501,1996
23003,Beersel,11116,11594,22710,1996
23009,Biévène,925,968,1893,1996
23016,Dilbeek,18196,19156,37352,1996
23023,Gammerages,3719,3812,7531,1996
23024,Gooik,4262,4249,8511,1996
23025,Grimbergen,15802,16935,32737,1996
23027,Hal (Hal-Vilvorde),16276,17110,33386,1996
23032,Herne,3130,3186,6316,1996
23033,Hoeilaart,4691,4939,9630,1996
23038,Kampenhout,5176,5339,10515,1996
23039,Kapelle-op-den-Bos,4461,4460,8921,1996
23044,Liedekerke,5787,5887,11674,1996
23045,Londerzeel,8535,8676,17211,1996
23047,Machelen (Hal-Vilvorde),5581,5937,11518,1996
23050,Meise,8776,9086,17862,1996
23052,Merchtem,6883,6943,13826,1996
23060,Opwijk,5707,5868,11575,1996
23062,Overijse,11454,12137,23591,1996
23064,Pepingen,2049,2067,4116,1996
23077,Sint-Pieters-Leeuw,14418,15225,29643,1996
23081,Steenokkerzeel,4966,5164,10130,1996
23086,Ternat,7022,7101,14123,1996
23088,Vilvorde,16111,17372,33483,1996
23094,Zaventem,12855,13612,26467,1996
23096,Zemst,9813,10144,19957,1996
23097,Roosdaal,5118,5277,10395,1996
23098,Drogenbos,2196,2470,4666,1996
23099,Kraainem,6276,6639,12915,1996
23100,Linkebeek,2271,2376,4647,1996
23101,Rhode-Saint-Genèse,8835,9264,18099,1996
23102,Wemmel,6542,7196,13738,1996
23103,Wezembeek-Oppem,6550,7073,13623,1996
23104,Lennik,4127,4306,8433,1996
23105,Affligem,5832,5979,11811,1996
24000,Arrondissement de Louvain,221502,227177,448679,1996
24001,Aarschot,13474,13644,27118,1996
24007,Begijnendijk,4418,4479,8897,1996
24008,Bekkevoort,2762,2718,5480,1996
24009,Bertem,4294,4471,8765,1996
24011,Bierbeek,4388,4398,8786,1996
24014,Boortmeerbeek,5696,5654,11350,1996
24016,Boutersem,3529,3450,6979,1996
24020,Diest,10820,11005,21825,1996
24028,Geetbets,2834,2845,5679,1996
24033,Haacht,6299,6492,12791,1996
24038,Herent,9093,9383,18476,1996
24041,Hoegaarden,2864,3004,5868,1996
24043,Holsbeek,4205,4153,8358,1996
24045,Huldenberg,4179,4458,8637,1996
24048,Keerbergen,5751,5791,11542,1996
24054,Kortenaken,3749,3698,7447,1996
24055,Kortenberg,8252,8566,16818,1996
24059,Landen,6952,7310,14262,1996
24062,Louvain,42420,44712,87132,1996
24066,Lubbeek,6578,6617,13195,1996
24086,Oud-Heverlee,5216,5220,10436,1996
24094,Rotselaar,7116,7077,14193,1996
24104,Tervuren,9794,10195,19989,1996
24107,Tirlemont,15298,16336,31634,1996
24109,Tremelo,6382,6225,12607,1996
24130,Léau,3828,3848,7676,1996
24133,Linter,3378,3408,6786,1996
24134,Montaigu-Zichem,10611,10770,21381,1996
24135,Tielt-Winge,4807,4830,9637,1996
24137,Glabbeek,2515,2420,4935,1996
25000,Arrondissement de Nivelles,165279,173779,339058,1996
25005,Beauvechain,3077,3058,6135,1996
25014,Braine-l'Alleud,16538,17652,34190,1996
25015,Braine-le-Château,4226,4349,8575,1996
25018,Chaumont-Gistoux,4709,4762,9471,1996
25023,Court-Saint-Etienne,4071,4193,8264,1996
25031,Genappe,6683,6812,13495,1996
25037,Grez-Doiceau,5491,5772,11263,1996
25043,Incourt,1886,1922,3808,1996
25044,Ittre,2655,2805,5460,1996
25048,Jodoigne,5329,5713,11042,1996
25050,La Hulpe,3344,3571,6915,1996
25068,Mont-Saint-Guibert,2784,2757,5541,1996
25072,Nivelles,11297,12365,23662,1996
25084,Perwez (Nivelles),3322,3456,6778,1996
25091,Rixensart,10298,11007,21305,1996
25105,Tubize,10394,10874,21268,1996
25107,Villers-la-Ville,4374,4447,8821,1996
25110,Waterloo,13563,14783,28346,1996
25112,Wavre,14346,15560,29906,1996
25117,Chastre,2985,3179,6164,1996
25118,Hélécine,1390,1423,2813,1996
25119,Lasne,6612,6769,13381,1996
25120,Orp-Jauche,3447,3669,7116,1996
25121,Ottignies-Louvain-la-Neuve,12754,12869,25623,1996
25122,Ramillies,2472,2522,4994,1996
25123,Rebecq,4641,4918,9559,1996
25124,Walhain,2591,2572,5163,1996
30000,Province de Flandre occidentale,553783,569066,1122849,1996
31000,Arrondissement de Bruges,131443,136578,268021,1996
31003,Beernem,7391,6947,14338,1996
31004,Blankenberge,8297,8969,17266,1996
31005,Bruges,56102,59713,115815,1996
31006,Damme,5439,5441,10880,1996
31012,Jabbeke,6663,6619,13282,1996
31022,Oostkamp,10464,10544,21008,1996
31033,Torhout,9322,9371,18693,1996
31040,Zedelgem,10690,10691,21381,1996
31042,Zuienkerke,1424,1342,2766,1996
31043,Knokke-Heist,15651,16941,32592,1996
32000,Arrondissement de Dixmude,23895,23774,47669,1996
32003,Dixmude,7613,7632,15245,1996
32006,Houthulst,4429,4481,8910,1996
32010,Koekelare,4057,3973,8030,1996
32011,Kortemark,6191,6112,12303,1996
32030,Lo-Reninge,1605,1576,3181,1996
33000,Arrondissement d'Ypres,51698,52644,104342,1996
33011,Ypres,17258,18141,35399,1996
33016,Messines,512,480,992,1996
33021,Poperinge,9508,9676,19184,1996
33029,Wervik,8815,9016,17831,1996
33037,Zonnebeke,5713,5637,11350,1996
33039,Heuvelland,4307,4142,8449,1996
33040,Langemark-Poelkapelle,3772,3752,7524,1996
33041,Vleteren,1813,1800,3613,1996
34000,Arrondissement de Courtrai,137957,141082,279039,1996
34002,Anzegem,6749,6700,13449,1996
34003,Avelgem,4471,4642,9113,1996
34009,Deerlijk,5667,5753,11420,1996
34013,Harelbeke,13151,13190,26341,1996
34022,Courtrai,37209,38742,75951,1996
34023,Kuurne,6470,6491,12961,1996
34025,Lendelede,2745,2742,5487,1996
34027,Menin,15776,16612,32388,1996
34040,Waregem,17735,17990,35725,1996
34041,Wevelgem,15464,15592,31056,1996
34042,Zwevegem,11578,11683,23261,1996
34043,Espierres-Helchin,942,945,1887,1996
35000,Arrondissement d'Ostende,68728,72425,141153,1996
35002,Bredene,6458,6562,13020,1996
35005,Gistel,5184,5343,10527,1996
35006,Ichtegem,6669,6526,13195,1996
35011,Middelkerke,7863,8117,15980,1996
35013,Ostende,32816,35819,68635,1996
35014,Oudenburg,4279,4318,8597,1996
35029,De Haan,5459,5740,11199,1996
36000,Arrondissement de Roulers,69352,70260,139612,1996
36006,Hooglede,4835,4720,9555,1996
36007,Ingelmunster,5284,5427,10711,1996
36008,Izegem,13039,13453,26492,1996
36010,Ledegem,4709,4647,9356,1996
36011,Lichtervelde,4074,4082,8156,1996
36012,Moorslede,5403,5336,10739,1996
36015,Roulers,26537,27169,53706,1996
36019,Staden,5471,5426,10897,1996
37000,Arrondissement de Tielt,43594,43818,87412,1996
37002,Dentergem,3799,3874,7673,1996
37007,Meulebeke,5421,5495,10916,1996
37010,Oostrozebeke,3596,3603,7199,1996
37011,Pittem,3284,3288,6572,1996
37012,Ruiselede,2552,2564,5116,1996
37015,Tielt (Tielt),9597,9838,19435,1996
37017,Wielsbeke,4283,4295,8578,1996
37018,Wingene,6188,6100,12288,1996
37020,Ardooie,4874,4761,9635,1996
38000,Arrondissement de Furnes,27116,28485,55601,1996
38002,Alveringem,2434,2306,4740,1996
38008,La Panne,4719,5239,9958,1996
38014,Koksijde,9412,9803,19215,1996
38016,Nieuport,4964,5205,10169,1996
38025,Furnes,5587,5932,11519,1996
40000,Province de Flandre orientale,665260,686481,1351741,1996
41000,Arrondissement d'Alost,128427,132450,260877,1996
41002,Alost (Alost),37331,38848,76179,1996
41011,Denderleeuw,8348,8616,16964,1996
41018,Grammont,15112,15568,30680,1996
41024,Haaltert,8539,8633,17172,1996
41027,Herzele,8007,8077,16084,1996
41034,Lede,8300,8663,16963,1996
41048,Ninove,16928,17261,34189,1996
41063,Sint-Lievens-Houtem,4460,4617,9077,1996
41081,Zottegem,11908,12555,24463,1996
41082,Erpe-Mere,9494,9612,19106,1996
42000,Arrondissement de Termonde,91632,93458,185090,1996
42003,Berlare,6594,6676,13270,1996
42004,Buggenhout,6824,6856,13680,1996
42006,Termonde,20996,21851,42847,1996
42008,Hamme (Termonde),11380,11320,22700,1996
42010,Laarne,5788,5832,11620,1996
42011,Lebbeke,8469,8505,16974,1996
42023,Waasmunster,4947,4952,9899,1996
42025,Wetteren,11017,11748,22765,1996
42026,Wichelen,5372,5521,10893,1996
42028,Zele,10245,10197,20442,1996
43000,Arrondissement d'Eeklo,39682,39792,79474,1996
43002,Assenede,6767,6818,13585,1996
43005,Eeklo,9366,9735,19101,1996
43007,Kaprijke,3085,3051,6136,1996
43010,Maldegem,10990,10874,21864,1996
43014,Sint-Laureins,3334,3222,6556,1996
43018,Zelzate,6140,6092,12232,1996
44000,Arrondissement de Gand,240509,251232,491741,1996
44001,Aalter,8783,8821,17604,1996
44011,Deinze,13206,13651,26857,1996
44012,De Pinte,4968,5107,10075,1996
44013,Destelbergen,8586,8759,17345,1996
44019,Evergem,14971,15256,30227,1996
44020,Gavere,5677,5789,11466,1996
44021,Gand,109555,116909,226464,1996
44029,Knesselare,3951,3908,7859,1996
44034,Lochristi,9009,9008,18017,1996
44036,Lovendegem,4492,4666,9158,1996
44040,Melle,4799,5302,10101,1996
44043,Merelbeke,10229,10798,21027,1996
44045,Moerbeke (Gand),2871,2895,5766,1996
44048,Nazareth,5241,5382,10623,1996
44049,Nevele,5307,5475,10782,1996
44052,Oosterzele,6445,6651,13096,1996
44064,Sint-Martens-Latem,3993,4210,8203,1996
44072,Waarschoot,3921,3993,7914,1996
44073,Wachtebeke,3398,3524,6922,1996
